linename,station,weekdate_2022,week,weekend_2022,weekday_am_2022,weekday_pm_2022,weekdate_bl,weekend_bl,weekday_am_bl,weekday_pm_bl,d_weekend,d_weekday_am,d_weekday_pm,Latitude,Longitude
7,33 ST-RAWSON ST,2022-02-14T00:00:00Z,7,1715,1562,11239,2019-02-18T00:00:00Z,3583,3361,18347,0.478649176667597,0.46474263612020233,0.6125797133046275,40.744587,-73.930997
7,33 ST-RAWSON ST,2022-02-21T00:00:00Z,8,1666,1228,7418,2019-02-25T00:00:00Z,4717,3810,25617,0.35319058723765107,0.32230971128608926,0.28957333021040715,40.744587,-73.930997
7,33 ST-RAWSON ST,2022-02-28T00:00:00Z,9,1358,1467,10872,2019-03-04T00:00:00Z,4055,4252,27218,0.3348951911220715,0.34501411100658513,0.39944154603571164,40.744587,-73.930997
7,33 ST-RAWSON ST,2022-03-07T00:00:00Z,10,1213,1848,12983,2019-03-11T00:00:00Z,4283,1714,25799,0.2832127013775391,1.0781796966161026,0.503236559556572,40.744587,-73.930997
7,33 ST-RAWSON ST,2022-03-14T00:00:00Z,11,2171,688,10073,2019-03-18T00:00:00Z,4269,1653,25485,0.5085500117123448,0.4162129461584997,0.3952521090837748,40.744587,-73.930997
7,33 ST-RAWSON ST,2022-03-21T00:00:00Z,12,1793,699,9814,2019-03-25T00:00:00Z,5463,1624,25696,0.32820794435291967,0.4304187192118227,0.3819271481942715,40.744587,-73.930997
7,33 ST-RAWSON ST,2022-03-28T00:00:00Z,13,2058,729,9718,2019-04-01T00:00:00Z,5929,1598,25918,0.34710743801652894,0.45619524405506884,0.3749517709699823,40.744587,-73.930997
7,33 ST-RAWSON ST,2022-04-04T00:00:00Z,14,2409,750,10150,2019-04-08T00:00:00Z,5613,1758,24613,0.4291822554783538,0.42662116040955633,0.4123836996709056,40.744587,-73.930997
7,33 ST-RAWSON ST,2022-04-11T00:00:00Z,15,1691,730,8828,2019-04-15T00:00:00Z,3562,1687,22772,0.47473329590117913,0.4327208061647896,0.38766906727560163,40.744587,-73.930997
7,33 ST-RAWSON ST,2022-04-18T00:00:00Z,16,1953,699,6908,2019-04-22T00:00:00Z,4538,1547,16706,0.4303657999118554,0.45184227537168714,0.41350413025260385,40.744587,-73.930997
7,34 ST-HUDSON YD,2022-01-03T00:00:00Z,1,6568,1390,8363,2020-01-06T00:00:00Z,371,10104,50702,17.703504043126685,0.13756927949327,0.16494418366139402,40.75544636,-74.00219709
7,34 ST-HUDSON YD,2022-01-10T00:00:00Z,2,7435,2494,13233,2020-01-13T00:00:00Z,21137,10329,51677,0.35175285045181437,0.24145609449123825,0.25607136637188693,40.75544636,-74.00219709
7,34 ST-HUDSON YD,2022-01-17T00:00:00Z,3,6770,2433,12796,2020-01-20T00:00:00Z,30649,9471,47377,0.22088812033019023,0.25688945201140323,0.2700888616839395,40.75544636,-74.00219709
7,34 ST-HUDSON YD,2022-01-24T00:00:00Z,4,5508,2908,14731,2020-01-27T00:00:00Z,22600,10405,48962,0.24371681415929203,0.2794810187409899,0.30086597769698953,40.75544636,-74.00219709
7,34 ST-HUDSON YD,2022-01-31T00:00:00Z,5,8915,3000,14618,2020-02-03T00:00:00Z,20658,10592,51467,0.43155194113660567,0.28323262839879154,0.28402665785843356,40.75544636,-74.00219709
7,34 ST-HUDSON YD,2022-02-07T00:00:00Z,6,9091,3251,17072,2020-02-10T00:00:00Z,21891,10716,50866,0.4152848202457631,0.30337812616648,0.33562694137537846,40.75544636,-74.00219709
7,34 ST-HUDSON YD,2022-02-14T00:00:00Z,7,10114,3208,16101,2019-02-18T00:00:00Z,6043,6364,27840,1.673672017209995,0.5040854808296669,0.5783405172413794,40.75544636,-74.00219709
7,34 ST-HUDSON YD,2022-02-21T00:00:00Z,8,9456,2833,15800,2019-02-25T00:00:00Z,9191,7676,33390,1.028832553585029,0.3690724335591454,0.47319556753519015,40.75544636,-74.00219709
7,34 ST-HUDSON YD,2022-02-28T00:00:00Z,9,236,3287,17613,2019-03-04T00:00:00Z,11759,7527,33757,0.020069733820903136,0.436694566228245,0.5217584500992387,40.75544636,-74.00219709
7,34 ST-HUDSON YD,2022-03-07T00:00:00Z,10,292,3400,17462,2019-03-11T00:00:00Z,38608,2690,35152,0.007563199336924989,1.2639405204460967,0.4967569412835685,40.75544636,-74.00219709
7,34 ST-HUDSON YD,2022-03-14T00:00:00Z,11,11062,1421,16689,2019-03-18T00:00:00Z,38871,2627,43010,0.2845823364461938,0.5409212028930339,0.388026040455708,40.75544636,-74.00219709
7,34 ST-HUDSON YD,2022-03-21T00:00:00Z,12,1333,1474,15364,2019-03-25T00:00:00Z,31548,2828,40587,0.042253074679852926,0.5212164073550212,0.3785448542636805,40.75544636,-74.00219709
7,34 ST-HUDSON YD,2022-03-28T00:00:00Z,13,9335,1419,15664,2019-04-01T00:00:00Z,39188,2421,41187,0.23821067673777688,0.5861214374225526,0.38031417680336027,40.75544636,-74.00219709
7,34 ST-HUDSON YD,2022-04-04T00:00:00Z,14,11475,1541,16029,2019-04-08T00:00:00Z,32118,2604,41595,0.35727629366710256,0.5917818740399385,0.3853588171655247,40.75544636,-74.00219709
7,34 ST-HUDSON YD,2022-04-11T00:00:00Z,15,15618,1378,18543,2019-04-15T00:00:00Z,40242,2675,47675,0.3881019830028329,0.5151401869158878,0.3889459884635553,40.75544636,-74.00219709
7,34 ST-HUDSON YD,2022-04-18T00:00:00Z,16,14084,1270,19624,2019-04-22T00:00:00Z,43855,2188,57470,0.3211492418196329,0.5804387568555759,0.3414651122324691,40.75544636,-74.00219709
7,40 ST LOWERY ST,2022-01-03T00:00:00Z,1,3921,6634,5082,2020-01-06T00:00:00Z,9388,21269,12698,0.41766084363016615,0.31190935163853495,0.4002205071664829,40.743781,-73.924016
7,40 ST LOWERY ST,2022-01-10T00:00:00Z,2,3740,7258,5636,2020-01-13T00:00:00Z,9210,21535,12575,0.40608034744842564,0.3370327374042257,0.44819085487077537,40.743781,-73.924016
7,40 ST LOWERY ST,2022-01-17T00:00:00Z,3,4032,7095,5227,2020-01-20T00:00:00Z,9463,18841,10594,0.4260805241466765,0.37657236877023514,0.49339248631300736,40.743781,-73.924016
7,40 ST LOWERY ST,2022-01-24T00:00:00Z,4,3260,8107,5786,2020-01-27T00:00:00Z,9762,21790,12330,0.3339479614833026,0.37205139972464435,0.4692619626926196,40.743781,-73.924016
7,40 ST LOWERY ST,2022-01-31T00:00:00Z,5,4570,8158,5501,2020-02-03T00:00:00Z,9976,22068,12943,0.45809943865276664,0.36967554830523836,0.42501738391408483,40.743781,-73.924016
7,40 ST LOWERY ST,2022-02-07T00:00:00Z,6,4822,9180,6581,2020-02-10T00:00:00Z,9685,21898,12658,0.4978833247289623,0.4192163667914878,0.5199083583504504,40.743781,-73.924016
7,40 ST LOWERY ST,2022-02-14T00:00:00Z,7,4780,9142,6583,2019-02-18T00:00:00Z,8706,17922,9496,0.5490466345049391,0.5100993192724026,0.69323925863521485,40.743781,-73.924016
7,40 ST LOWERY ST,2022-02-21T00:00:00Z,8,4544,6861,4482,2019-02-25T00:00:00Z,9559,21490,12646,0.4753635317501831,0.31926477431363426,0.3544203700774949,40.743781,-73.924016
7,40 ST LOWERY ST,2022-02-28T00:00:00Z,9,3223,9250,6298,2019-03-04T00:00:00Z,8723,21290,12110,0.3694829760403531,0.4344762799436355,0.5200660611065235,40.743781,-73.924016
7,40 ST LOWERY ST,2022-03-07T00:00:00Z,10,2937,9380,6558,2019-03-11T00:00:00Z,7611,8985,11576,0.3858888450926291,1.0439621591541457,0.5665169315825846,40.743781,-73.924016
7,40 ST LOWERY ST,2022-03-14T00:00:00Z,11,4947,4459,5463,2019-03-18T00:00:00Z,7258,8829,11286,0.6815927252686691,0.5050402084041228,0.4840510366826156,40.743781,-73.924016
7,40 ST LOWERY ST,2022-03-21T00:00:00Z,12,3815,4609,5284,2019-03-25T00:00:00Z,10305,8901,11067,0.37020863658418246,0.5178069879788788,0.4774554983283636,40.743781,-73.924016
7,40 ST LOWERY ST,2022-03-28T00:00:00Z,13,4708,4564,5366,2019-04-01T00:00:00Z,11202,9264,11124,0.4202820924834851,0.49265975820379965,0.4823804386911183,40.743781,-73.924016
7,40 ST LOWERY ST,2022-04-04T00:00:00Z,14,4981,4613,5308,2019-04-08T00:00:00Z,10929,9241,11393,0.4557599048403331,0.49918839952386107,0.4659001141051523,40.743781,-73.924016
7,40 ST LOWERY ST,2022-04-11T00:00:00Z,15,4681,4090,5123,2019-04-15T00:00:00Z,9811,8435,11090,0.4771175211497299,0.4848844101956135,0.4619477006311993,40.743781,-73.924016
7,40 ST LOWERY ST,2022-04-18T00:00:00Z,16,4941,3485,4284,2019-04-22T00:00:00Z,11001,7235,9680,0.44914098718298334,0.48168624740843125,0.4425619834710744,40.743781,-73.924016
7,46 ST BLISS ST,2022-01-03T00:00:00Z,1,6147,9956,6129,2020-01-06T00:00:00Z,14659,26692,13121,0.419332833071833,0.3729956541285778,0.4671137870589132,40.743132,-73.918435
7,46 ST BLISS ST,2022-01-10T00:00:00Z,2,5741,10695,6405,2020-01-13T00:00:00Z,13395,27396,13109,0.4285927584919746,0.39038545773105565,0.48859562132885803,40.743132,-73.918435
7,46 ST BLISS ST,2022-01-17T00:00:00Z,3,6484,10488,6440,2020-01-20T00:00:00Z,14289,23948,12722,0.4537756316047309,0.4379488892600635,0.5062097154535451,40.743132,-73.918435
7,46 ST BLISS ST,2022-01-24T00:00:00Z,4,5025,11813,6880,2020-01-27T00:00:00Z,14419,28004,13243,0.3484985089118524,0.42183259534352235,0.5195197462810541,40.743132,-73.918435
7,46 ST BLISS ST,2022-01-31T00:00:00Z,5,6745,11236,6686,2020-02-03T00:00:00Z,14682,28484,13449,0.4594060754665577,0.39446706923184943,0.49713733363075324,40.743132,-73.918435
7,46 ST BLISS ST,2022-02-07T00:00:00Z,6,7295,13079,7413,2020-02-10T00:00:00Z,14047,28095,13213,0.5193279703851356,0.46552767396333866,0.5610383713009914,40.743132,-73.918435
7,46 ST BLISS ST,2022-02-14T00:00:00Z,7,7050,12972,7437,2019-02-18T00:00:00Z,13437,22867,12134,0.5246706854208528,0.5672803603446014,0.6129058842920718,40.743132,-73.918435
7,46 ST BLISS ST,2022-02-21T00:00:00Z,8,7118,10000,6587,2019-02-25T00:00:00Z,14172,27157,12849,0.5022579734688117,0.3682291858452701,0.5126468985913301,40.743132,-73.918435
7,46 ST BLISS ST,2022-02-28T00:00:00Z,9,5847,12792,7287,2019-03-04T00:00:00Z,11998,26981,12821,0.4873312218703117,0.4741114117341833,0.5683644021527182,40.743132,-73.918435
7,46 ST BLISS ST,2022-03-07T00:00:00Z,10,4437,13097,7359,2019-03-11T00:00:00Z,13123,13961,12312,0.3381086641773985,0.938113315665067,0.5977095516569201,40.743132,-73.918435
7,46 ST BLISS ST,2022-03-14T00:00:00Z,11,7612,7371,6931,2019-03-18T00:00:00Z,12476,13947,11756,0.6101314523885861,0.5285007528500753,0.5895712827492344,40.743132,-73.918435
7,46 ST BLISS ST,2022-03-21T00:00:00Z,12,5816,7648,6465,2019-03-25T00:00:00Z,15251,14280,11875,0.3813520424890171,0.5355742296918767,0.5444210526315789,40.743132,-73.918435
7,46 ST BLISS ST,2022-03-28T00:00:00Z,13,7178,7693,6464,2019-04-01T00:00:00Z,16483,14636,12003,0.4354789783413214,0.5256217545777535,0.5385320336582521,40.743132,-73.918435
7,46 ST BLISS ST,2022-04-04T00:00:00Z,14,7689,7848,6303,2019-04-08T00:00:00Z,15924,14622,12371,0.4828560663149962,0.5367254821501847,0.5094980195618786,40.743132,-73.918435
7,46 ST BLISS ST,2022-04-11T00:00:00Z,15,7438,7119,6288,2019-04-15T00:00:00Z,14694,13527,11968,0.5061930039471894,0.5262807717897539,0.5254010695187166,40.743132,-73.918435
7,46 ST BLISS ST,2022-04-18T00:00:00Z,16,7513,5817,6177,2019-04-22T00:00:00Z,15649,11746,11154,0.48009457473320977,0.49523241954707986,0.5537923614846691,40.743132,-73.918435
7,52 ST,2022-01-03T00:00:00Z,1,3077,3471,2209,2020-01-06T00:00:00Z,6908,7090,5094,0.4454255935147655,0.48956276445698166,0.433647428347075,40.744149,-73.912549
7,52 ST,2022-01-10T00:00:00Z,2,3027,3375,2329,2020-01-13T00:00:00Z,6910,6938,4965,0.43806078147612154,0.48645142692418564,0.46908358509566966,40.744149,-73.912549
7,52 ST,2022-01-17T00:00:00Z,3,3177,3249,2313,2020-01-20T00:00:00Z,7088,5995,5037,0.44822234762979685,0.541951626355296,0.4592019058963669,40.744149,-73.912549
7,52 ST,2022-01-24T00:00:00Z,4,2628,3909,2593,2020-01-27T00:00:00Z,6848,7058,5304,0.3837616822429907,0.5538396146217058,0.4888763197586727,40.744149,-73.912549
7,52 ST,2022-01-31T00:00:00Z,5,3516,3732,2683,2020-02-03T00:00:00Z,7293,7312,5224,0.4821061291649527,0.5103938730853391,0.5135911179173047,40.744149,-73.912549
7,52 ST,2022-02-07T00:00:00Z,6,3684,4187,2735,2020-02-10T00:00:00Z,6975,7395,5236,0.5281720430107527,0.5661933739012847,0.5223453017570665,40.744149,-73.912549
7,52 ST,2022-02-14T00:00:00Z,7,3637,4179,2793,2019-02-18T00:00:00Z,6271,5403,4662,0.5799712964439483,0.773459189339256,0.5990990990990991,40.744149,-73.912549
7,52 ST,2022-02-21T00:00:00Z,8,3663,2933,2603,2019-02-25T00:00:00Z,6599,7035,4706,0.5550841036520685,0.41691542288557215,0.5531236719082023,40.744149,-73.912549
7,52 ST,2022-02-28T00:00:00Z,9,3065,4346,2746,2019-03-04T00:00:00Z,5663,6629,4576,0.5412325622461592,0.65560416352391,0.6000874125874126,40.744149,-73.912549
7,52 ST,2022-03-07T00:00:00Z,10,2162,4211,2699,2019-03-11T00:00:00Z,5625,12058,4137,0.38435555555555556,0.34922872781555814,0.6524051244863428,40.744149,-73.912549
7,52 ST,2022-03-14T00:00:00Z,11,3660,6317,2217,2019-03-18T00:00:00Z,5422,11760,4057,0.6750276650682405,0.5371598639455782,0.546462903623367,40.744149,-73.912549
7,52 ST,2022-03-21T00:00:00Z,12,2444,6228,2153,2019-03-25T00:00:00Z,6522,11311,4120,0.3747316773995707,0.5506144461144019,0.5225728155339806,40.744149,-73.912549
7,52 ST,2022-03-28T00:00:00Z,13,3389,6461,2052,2019-04-01T00:00:00Z,7154,12101,4076,0.473720995247414,0.5339228162961739,0.5034347399411188,40.744149,-73.912549
7,52 ST,2022-04-04T00:00:00Z,14,3656,6546,2105,2019-04-08T00:00:00Z,6853,12226,4251,0.5334889829271852,0.5354163258629151,0.4951776052693484,40.744149,-73.912549
7,52 ST,2022-04-11T00:00:00Z,15,3443,5762,2144,2019-04-15T00:00:00Z,6799,11441,3977,0.5063979997058391,0.5036273053054803,0.5390998239879305,40.744149,-73.912549
7,52 ST,2022-04-18T00:00:00Z,16,3585,4654,2080,2019-04-22T00:00:00Z,7425,10376,3875,0.48282828282828283,0.44853508095605243,0.5367741935483871,40.744149,-73.912549
7,61 ST WOODSIDE,2022-01-03T00:00:00Z,1,8808,11194,6344,2020-01-06T00:00:00Z,18195,23410,14109,0.48408903544929927,0.4781717214865442,0.4496420724360337,40.74563,-73.902984
7,61 ST WOODSIDE,2022-01-10T00:00:00Z,2,8318,12138,6646,2020-01-13T00:00:00Z,17652,23641,14003,0.47122139134375707,0.5134300579501713,0.47461258301792475,40.74563,-73.902984
7,61 ST WOODSIDE,2022-01-17T00:00:00Z,3,9140,11463,6551,2020-01-20T00:00:00Z,19220,19199,13826,0.4755463059313215,0.5970623469972395,0.47381744539273835,40.74563,-73.902984
7,61 ST WOODSIDE,2022-01-24T00:00:00Z,4,7258,13023,7064,2020-01-27T00:00:00Z,19259,23537,14398,0.3768627654603043,0.5532990610528105,0.4906236977357966,40.74563,-73.902984
7,61 ST WOODSIDE,2022-01-31T00:00:00Z,5,10017,12526,6937,2020-02-03T00:00:00Z,19402,23818,14248,0.5162869807236368,0.525904777899068,0.4868753509264458,40.74563,-73.902984
7,61 ST WOODSIDE,2022-02-07T00:00:00Z,6,10313,14423,7568,2020-02-10T00:00:00Z,19038,23320,14774,0.5417060615610884,0.6184819897084048,0.5122512521998105,40.74563,-73.902984
7,61 ST WOODSIDE,2022-02-14T00:00:00Z,7,10187,14055,7558,2019-02-18T00:00:00Z,17229,16483,12966,0.5912705322421499,0.8526967178304921,0.5829091469998458,40.74563,-73.902984
7,61 ST WOODSIDE,2022-02-21T00:00:00Z,8,10718,9481,7177,2019-02-25T00:00:00Z,18112,23213,13687,0.5917623674911661,0.4084349287037436,0.5243661868926719,40.74563,-73.902984
7,61 ST WOODSIDE,2022-02-28T00:00:00Z,9,10336,14497,7696,2019-03-04T00:00:00Z,19968,22423,13510,0.5176282051282052,0.6465236587432547,0.5696521095484826,40.74563,-73.902984
7,61 ST WOODSIDE,2022-03-07T00:00:00Z,10,8922,14590,7832,2019-03-11T00:00:00Z,22238,35765,12384,0.40120514434751325,0.4079407241716762,0.6324289405684754,40.74563,-73.902984
7,61 ST WOODSIDE,2022-03-14T00:00:00Z,11,10353,18783,6888,2019-03-18T00:00:00Z,21056,34922,12527,0.49168882978723405,0.5378557929099135,0.5498523189909795,40.74563,-73.902984
7,61 ST WOODSIDE,2022-03-21T00:00:00Z,12,10308,20411,6415,2019-03-25T00:00:00Z,20451,35219,12795,0.5040340325656447,0.5795451318890371,0.5013677217663149,40.74563,-73.902984
7,61 ST WOODSIDE,2022-03-28T00:00:00Z,13,10451,20665,6345,2019-04-01T00:00:00Z,21497,36439,12962,0.4861608596548356,0.5671121600482999,0.48950779200740624,40.74563,-73.902984
7,61 ST WOODSIDE,2022-04-04T00:00:00Z,14,10647,20894,6532,2019-04-08T00:00:00Z,20941,36163,13135,0.5084284418127119,0.5777728617647873,0.4972972972972973,40.74563,-73.902984
7,61 ST WOODSIDE,2022-04-11T00:00:00Z,15,11107,19280,6465,2019-04-15T00:00:00Z,19782,33413,12919,0.5614700232534627,0.5770209200011971,0.5004257295456305,40.74563,-73.902984
7,61 ST WOODSIDE,2022-04-18T00:00:00Z,16,10596,15117,6639,2019-04-22T00:00:00Z,20472,28017,12596,0.5175849941383353,0.5395652639468894,0.5270720863766275,40.74563,-73.902984
7,69 ST,2022-01-03T00:00:00Z,1,3345,3662,2392,2020-01-06T00:00:00Z,6083,6301,4432,0.5498931448298537,0.5811775908585939,0.5397111913357401,40.746325,-73.896403
7,69 ST,2022-01-10T00:00:00Z,2,3296,3923,2532,2020-01-13T00:00:00Z,6473,6459,4457,0.5091920284257686,0.6073695618516798,0.5680951312542069,40.746325,-73.896403
7,69 ST,2022-01-17T00:00:00Z,3,3615,3529,2457,2020-01-20T00:00:00Z,6729,5119,4423,0.5372269282211324,0.6893924594647393,0.5555053131358806,40.746325,-73.896403
7,69 ST,2022-01-24T00:00:00Z,4,3000,4155,2669,2020-01-27T00:00:00Z,6517,6314,4566,0.4603345097437471,0.6580614507443776,0.5845378887428822,40.746325,-73.896403
7,69 ST,2022-01-31T00:00:00Z,5,4039,3747,2705,2020-02-03T00:00:00Z,6774,6335,4493,0.5962503690581635,0.5914759273875296,0.6020476296461161,40.746325,-73.896403
7,69 ST,2022-02-07T00:00:00Z,6,4113,4528,2778,2020-02-10T00:00:00Z,6302,6358,4413,0.6526499523960647,0.7121736395092797,0.6295037389530931,40.746325,-73.896403
7,69 ST,2022-02-14T00:00:00Z,7,4176,4399,3055,2019-02-18T00:00:00Z,5960,4298,4271,0.7006711409395974,1.0234993020009306,0.7152891594474362,40.746325,-73.896403
7,69 ST,2022-02-21T00:00:00Z,8,4126,2872,2768,2019-02-25T00:00:00Z,6337,6050,4482,0.6510967334700962,0.4747107438016529,0.6175814368585453,40.746325,-73.896403
7,69 ST,2022-02-28T00:00:00Z,9,2961,4502,2828,2019-03-04T00:00:00Z,5234,5723,4402,0.565724111578143,0.7866503582037393,0.6424352567014994,40.746325,-73.896403
7,69 ST,2022-03-07T00:00:00Z,10,2262,4400,2793,2019-03-11T00:00:00Z,4526,8975,3982,0.49977905435262926,0.49025069637883006,0.7014063284781517,40.746325,-73.896403
7,69 ST,2022-03-14T00:00:00Z,11,4200,6294,2494,2019-03-18T00:00:00Z,4536,8977,4022,0.9259259259259259,0.7011250974713156,0.6200895077076082,40.746325,-73.896403
7,69 ST,2022-03-21T00:00:00Z,12,2629,6175,2462,2019-03-25T00:00:00Z,6357,8930,3996,0.4135598552776467,0.6914893617021277,0.6161161161161162,40.746325,-73.896403
7,69 ST,2022-03-28T00:00:00Z,13,3817,6333,2389,2019-04-01T00:00:00Z,7109,9128,3865,0.5369250246166831,0.6937992988606485,0.618111254851229,40.746325,-73.896403
7,69 ST,2022-04-04T00:00:00Z,14,4042,6368,2446,2019-04-08T00:00:00Z,6738,9023,4104,0.5998812704066488,0.7057519671949463,0.5960038986354775,40.746325,-73.896403
7,69 ST,2022-04-11T00:00:00Z,15,3936,5848,2384,2019-04-15T00:00:00Z,6591,8336,4155,0.597177969959035,0.7015355086372361,0.5737665463297232,40.746325,-73.896403
7,69 ST,2022-04-18T00:00:00Z,16,3991,4456,2454,2019-04-22T00:00:00Z,6890,6651,3994,0.5792452830188679,0.6699744399338445,0.614421632448673,40.746325,-73.896403
7,82 ST-JACKSON H,2022-01-03T00:00:00Z,1,10381,12132,10742,2020-01-06T00:00:00Z,19670,22899,19621,0.5277580071174377,0.5298047949692126,0.5474746445135314,40.747659,-73.883697
7,82 ST-JACKSON H,2022-01-10T00:00:00Z,2,9325,13059,11038,2020-01-13T00:00:00Z,19006,23885,19647,0.49063453646216987,0.5467448189240108,0.5618160533414771,40.747659,-73.883697
7,82 ST-JACKSON H,2022-01-17T00:00:00Z,3,10346,12714,10852,2020-01-20T00:00:00Z,20977,20205,18904,0.4932068455927921,0.6292501855976244,0.5740584003385527,40.747659,-73.883697
7,82 ST-JACKSON H,2022-01-24T00:00:00Z,4,7975,14054,11442,2020-01-27T00:00:00Z,19556,23967,19629,0.4078032317447331,0.5863896190595402,0.5829130368332569,40.747659,-73.883697
7,82 ST-JACKSON H,2022-01-31T00:00:00Z,5,11538,13428,11833,2020-02-03T00:00:00Z,19699,24832,18361,0.5857150109142596,0.5407538659793815,0.6444638091607211,40.747659,-73.883697
7,82 ST-JACKSON H,2022-02-07T00:00:00Z,6,12448,15022,12136,2020-02-10T00:00:00Z,19464,24652,19661,0.6395396629675298,0.6093623235437287,0.6172626010884492,40.747659,-73.883697
7,82 ST-JACKSON H,2022-02-14T00:00:00Z,7,11781,15000,12307,2019-02-18T00:00:00Z,17684,18002,17499,0.6661954308979868,0.8332407510276636,0.703297331276073,40.747659,-73.883697
7,82 ST-JACKSON H,2022-02-21T00:00:00Z,8,11872,11025,11460,2019-02-25T00:00:00Z,18142,23185,19318,0.6543931209348474,0.47552296743584216,0.5932291127445906,40.747659,-73.883697
7,82 ST-JACKSON H,2022-02-28T00:00:00Z,9,10940,15382,12322,2019-03-04T00:00:00Z,15398,21863,18441,0.7104818807637355,0.7035630974706124,0.6681850225042026,40.747659,-73.883697
7,82 ST-JACKSON H,2022-03-07T00:00:00Z,10,8958,15499,11873,2019-03-11T00:00:00Z,13035,14631,17646,0.6872266973532797,1.0593260884423485,0.6728437039555707,40.747659,-73.883697
7,82 ST-JACKSON H,2022-03-14T00:00:00Z,11,12721,9758,11453,2019-03-18T00:00:00Z,12994,14312,17671,0.9789903032168693,0.6818054779206261,0.6481240450455549,40.747659,-73.883697
7,82 ST-JACKSON H,2022-03-21T00:00:00Z,12,11409,9777,11078,2019-03-25T00:00:00Z,18944,14577,17815,0.6022487331081081,0.6707141387116691,0.6218355318551783,40.747659,-73.883697
7,82 ST-JACKSON H,2022-03-28T00:00:00Z,13,7856,9808,10855,2019-04-01T00:00:00Z,22092,15024,18563,0.35560383849357236,0.6528221512247071,0.5847653935247535,40.747659,-73.883697
7,82 ST-JACKSON H,2022-04-04T00:00:00Z,14,12329,9646,11102,2019-04-08T00:00:00Z,20855,15124,18534,0.5911771757372333,0.6377942343295424,0.599007229955757,40.747659,-73.883697
7,82 ST-JACKSON H,2022-04-11T00:00:00Z,15,12198,9181,10739,2019-04-15T00:00:00Z,20162,13792,17903,0.6049995040174586,0.6656757540603249,0.5998436016310116,40.747659,-73.883697
7,82 ST-JACKSON H,2022-04-18T00:00:00Z,16,11107,7008,11097,2019-04-22T00:00:00Z,20787,11266,18162,0.5343243373262135,0.6220486419314752,0.6110009910802775,40.747659,-73.883697
7,90 ST-ELMHURST,2022-01-03T00:00:00Z,1,10750,16315,7483,2020-01-06T00:00:00Z,21258,31098,15735,0.505691974785963,0.5246318091195575,0.4755640292341913,40.748408,-73.876613
7,90 ST-ELMHURST,2022-01-10T00:00:00Z,2,10429,17682,7743,2020-01-13T00:00:00Z,19616,31836,15497,0.5316578303425775,0.5554089709762533,0.4996450925985675,40.748408,-73.876613
7,90 ST-ELMHURST,2022-01-17T00:00:00Z,3,11348,16864,7904,2020-01-20T00:00:00Z,20694,27451,15298,0.5483715086498502,0.6143309897635787,0.5166688456007321,40.748408,-73.876613
7,90 ST-ELMHURST,2022-01-24T00:00:00Z,4,9448,18316,8252,2020-01-27T00:00:00Z,20231,32469,15633,0.4670060797785577,0.5641073023499338,0.5278577368387386,40.748408,-73.876613
7,90 ST-ELMHURST,2022-01-31T00:00:00Z,5,11750,17086,8288,2020-02-03T00:00:00Z,20238,26612,15718,0.5805909674869059,0.6420411844280776,0.527293548797557,40.748408,-73.876613
7,90 ST-ELMHURST,2022-02-07T00:00:00Z,6,12056,19261,8740,2020-02-10T00:00:00Z,20022,32989,15745,0.6021376485865548,0.5838612870956985,0.5550968561448079,40.748408,-73.876613
7,90 ST-ELMHURST,2022-02-14T00:00:00Z,7,11958,19276,8717,2019-02-18T00:00:00Z,19445,26324,14800,0.6149652867060941,0.7322595350250721,0.5889864864864864,40.748408,-73.876613
7,90 ST-ELMHURST,2022-02-21T00:00:00Z,8,12233,14030,8554,2019-02-25T00:00:00Z,20044,32333,15234,0.6103073238874476,0.433921999195868,0.5615071550479191,40.748408,-73.876613
7,90 ST-ELMHURST,2022-02-28T00:00:00Z,9,12189,19091,8552,2019-03-04T00:00:00Z,17361,31173,15075,0.7020908933817176,0.6124210053572001,0.5672968490878939,40.748408,-73.876613
7,90 ST-ELMHURST,2022-03-07T00:00:00Z,10,10487,19562,8585,2019-03-11T00:00:00Z,15951,26201,14000,0.6574509435145132,0.7466127247051639,0.6132142857142857,40.748408,-73.876613
7,90 ST-ELMHURST,2022-03-14T00:00:00Z,11,13053,15935,7750,2019-03-18T00:00:00Z,15682,25849,13701,0.8323555668919781,0.6164648535726721,0.565652142179403,40.748408,-73.876613
7,90 ST-ELMHURST,2022-03-21T00:00:00Z,12,12405,15900,7536,2019-03-25T00:00:00Z,19598,26368,13724,0.6329727523216655,0.603003640776699,0.5491110463421743,40.748408,-73.876613
7,90 ST-ELMHURST,2022-03-28T00:00:00Z,13,10035,16254,7347,2019-04-01T00:00:00Z,21786,26780,13562,0.4606169099421647,0.6069454817027633,0.5417342574841468,40.748408,-73.876613
7,90 ST-ELMHURST,2022-04-04T00:00:00Z,14,12642,16071,7511,2019-04-08T00:00:00Z,20892,26600,14047,0.6051120045950603,0.604172932330827,0.5347049191998291,40.748408,-73.876613
7,90 ST-ELMHURST,2022-04-11T00:00:00Z,15,12598,15172,7406,2019-04-15T00:00:00Z,20519,24882,13519,0.6139675422778887,0.6097580580339201,0.5478215844367187,40.748408,-73.876613
7,90 ST-ELMHURST,2022-04-18T00:00:00Z,16,11794,12271,7451,2019-04-22T00:00:00Z,21465,21458,13472,0.5494525972513394,0.5718613104669588,0.5530730403800475,40.748408,-73.876613
