id,datetime,entries,station,linename
J003_R352_00-00-01,2022-05-13T21:00:00Z,3154222,HEWES ST,JM
J003_R352_00-00-02,2022-05-13T21:00:00Z,1328192,HEWES ST,JM
J003_R352_00-03-00,2022-05-13T21:00:00Z,384378,HEWES ST,JM
J003_R352_00-03-01,2022-05-13T21:00:00Z,149078,HEWES ST,JM
J003_R352_00-06-00,2022-05-13T21:00:00Z,109013,HEWES ST,JM
J003_R352_00-06-01,2022-05-13T21:00:00Z,87252,HEWES ST,JM
J005_R353_00-00-00,2022-05-13T21:00:00Z,6198014,LORIMER ST,JM
J005_R353_00-00-01,2022-05-13T21:00:00Z,1460584,LORIMER ST,JM
J005_R353_00-00-02,2022-05-13T21:00:00Z,2847978,LORIMER ST,JM
J005_R353_00-03-00,2022-05-13T21:00:00Z,19623,LORIMER ST,JM
J005_R353_00-03-01,2022-05-13T21:00:00Z,7317,LORIMER ST,JM
J005_R353_00-06-00,2022-05-13T21:00:00Z,342205,LORIMER ST,JM
J005_R353_00-06-01,2022-05-13T21:00:00Z,219335,LORIMER ST,JM
J007_R377_00-00-00,2022-05-13T21:00:00Z,17668940,FLUSHING AV,JM
J007_R377_00-00-01,2022-05-13T21:00:00Z,13554476,FLUSHING AV,JM
J007_R377_00-00-02,2022-05-13T21:00:00Z,6718127,FLUSHING AV,JM
J007_R377_00-03-00,2022-05-13T21:00:00Z,83141,FLUSHING AV,JM
J007_R377_00-03-01,2022-05-13T21:00:00Z,6664,FLUSHING AV,JM
J007_R377_00-05-00,2022-05-13T21:00:00Z,117455063,FLUSHING AV,JM
J007_R377_00-06-00,2022-05-13T21:00:00Z,417080,FLUSHING AV,JM
J007_R377_00-06-01,2022-05-13T21:00:00Z,10997938,FLUSHING AV,JM
J009_R378_00-00-00,2022-05-13T21:00:00Z,16962446,MYRTLE AV,JMZ
J009_R378_00-00-01,2022-05-13T21:00:00Z,3662936,MYRTLE AV,JMZ
J009_R378_00-00-02,2022-05-13T21:00:00Z,15550285,MYRTLE AV,JMZ
J009_R378_00-00-03,2022-05-13T21:00:00Z,11700945,MYRTLE AV,JMZ
J012_R379_00-00-00,2022-05-13T21:00:00Z,5133146,KOSCIUSZKO ST,J
J012_R379_00-00-01,2022-05-13T21:00:00Z,1985286,KOSCIUSZKO ST,J
J012_R379_00-00-02,2022-05-13T21:00:00Z,9324557,KOSCIUSZKO ST,J
J013_R380_00-00-00,2022-05-13T21:00:00Z,6667083,GATES AV,JZ
J013_R380_00-00-01,2022-05-13T21:00:00Z,359611,GATES AV,JZ
J013_R380_00-00-02,2022-05-13T21:00:00Z,741021,GATES AV,JZ
J016_R381_00-00-00,2022-05-13T21:00:00Z,2443300,HALSEY ST,J
J016_R381_00-00-01,2022-05-13T21:00:00Z,292899,HALSEY ST,J
J016_R381_00-00-02,2022-05-13T21:00:00Z,19486314,HALSEY ST,J
J017_R432_00-00-00,2022-05-13T21:00:00Z,1084555,CHAUNCEY ST,JZ
J017_R432_00-00-01,2022-05-13T21:00:00Z,171024,CHAUNCEY ST,JZ
J017_R432_00-00-02,2022-05-13T21:00:00Z,210726,CHAUNCEY ST,JZ
J020_R433_00-00-00,2022-05-13T21:00:00Z,2246584,ALABAMA AV,J
J020_R433_00-00-01,2022-05-13T21:00:00Z,761363,ALABAMA AV,J
J020_R433_00-00-02,2022-05-13T21:00:00Z,6138181,ALABAMA AV,J
J021_R434_00-00-00,2022-05-13T21:00:00Z,12522,VAN SICLEN AV,JZ
J021_R434_00-00-01,2022-05-13T21:00:00Z,5803404,VAN SICLEN AV,JZ
J021_R434_00-00-02,2022-05-13T21:00:00Z,7599053,VAN SICLEN AV,JZ
J022_R435_00-00-00,2022-05-13T21:00:00Z,5489232,CLEVELAND ST,J
J022_R435_00-00-01,2022-05-13T21:00:00Z,5857516,CLEVELAND ST,J
J023_R436_00-00-00,2022-05-13T21:00:00Z,7660243,NORWOOD AV,JZ
J023_R436_00-00-01,2022-05-13T21:00:00Z,3100196,NORWOOD AV,JZ
J023_R436_00-00-02,2022-05-13T21:00:00Z,3653241,NORWOOD AV,JZ
J024_R437_00-00-00,2022-05-13T21:00:00Z,1213842,CRESCENT ST,JZ
J024_R437_00-00-01,2022-05-13T21:00:00Z,6630281,CRESCENT ST,JZ
J024_R437_00-00-02,2022-05-13T21:00:00Z,539632,CRESCENT ST,JZ
J025_R003_00-00-00,2022-05-13T20:00:00Z,790879,CYPRESS HILLS,J
J025_R003_00-00-01,2022-05-13T20:00:00Z,2060828,CYPRESS HILLS,J
J025_R003_00-00-02,2022-05-13T20:00:00Z,5058875,CYPRESS HILLS,J
J028_R004_00-00-00,2022-05-13T20:00:00Z,124342,75 ST-ELDERTS,JZ
J028_R004_00-00-01,2022-05-13T20:00:00Z,4534383,75 ST-ELDERTS,JZ
J028_R004_00-00-02,2022-05-13T20:00:00Z,1018942,75 ST-ELDERTS,JZ
J028_R004_00-00-03,2022-05-13T20:00:00Z,1290560,75 ST-ELDERTS,JZ
J028_R004_00-00-04,2022-05-13T20:00:00Z,308650,75 ST-ELDERTS,JZ
J030_R005_00-00-00,2022-05-13T20:00:00Z,8607868,85 ST-FOREST PK,J
J030_R005_00-00-01,2022-05-13T20:00:00Z,5423896,85 ST-FOREST PK,J
J030_R005_00-00-02,2022-05-13T20:00:00Z,679856,85 ST-FOREST PK,J
J030_R005_00-00-03,2022-05-13T20:00:00Z,8061197,85 ST-FOREST PK,J
J031_R006_00-00-00,2022-05-13T20:00:00Z,5353919,WOODHAVEN BLVD,JZ
J031_R006_00-00-01,2022-05-13T20:00:00Z,2698722,WOODHAVEN BLVD,JZ
J031_R006_00-00-02,2022-05-13T20:00:00Z,4584229,WOODHAVEN BLVD,JZ
J031_R006_00-00-03,2022-05-13T20:00:00Z,267378,WOODHAVEN BLVD,JZ
J032_R006_01-05-00,2022-05-13T20:00:00Z,393663,WOODHAVEN BLVD,JZ
J032_R006_01-06-00,2022-05-13T20:00:00Z,2061009,WOODHAVEN BLVD,JZ
J032_R006_01-06-01,2022-05-13T20:00:00Z,1535024,WOODHAVEN BLVD,JZ
J034_R007_00-00-00,2022-05-13T20:00:00Z,349400,104 ST,JZ
J034_R007_00-00-01,2022-05-13T20:00:00Z,163241,104 ST,JZ
J034_R007_00-00-02,2022-05-13T20:00:00Z,173486,104 ST,JZ
J034_R007_00-00-03,2022-05-13T20:00:00Z,417991,104 ST,JZ
J035_R008_00-00-00,2022-05-13T20:00:00Z,4063879,111 ST,J
J035_R008_00-00-01,2022-05-13T20:00:00Z,3428465,111 ST,J
J035_R008_00-00-02,2022-05-13T20:00:00Z,5833,111 ST,J
J035_R008_00-00-03,2022-05-13T20:00:00Z,7275480,111 ST,J
J037_R009_00-00-00,2022-05-13T20:00:00Z,3651516,121 ST,JZ
J037_R009_00-00-01,2022-05-13T20:00:00Z,2253788,121 ST,JZ
J037_R009_00-00-02,2022-05-13T20:00:00Z,986022,121 ST,JZ
J037_R009_00-00-03,2022-05-13T20:00:00Z,2277964,121 ST,JZ
J037_R009_00-06-00,2022-05-13T20:00:00Z,72843,121 ST,JZ
J037_R009_00-06-01,2022-05-13T20:00:00Z,1946335081,121 ST,JZ
JFK01_R535_00-00-01,2022-05-13T21:00:00Z,233112,HOWARD BCH JFK,A
JFK01_R535_00-00-02,2022-05-12T05:00:00Z,3478,HOWARD BCH JFK,A
JFK01_R535_00-00-03,2022-05-13T21:00:00Z,23798,HOWARD BCH JFK,A
JFK02_R535_01-00-01,2022-05-13T21:00:00Z,316992,HOWARD BCH JFK,A
JFK02_R535_01-00-02,2022-05-13T21:00:00Z,225152,HOWARD BCH JFK,A
JFK02_R535_01-00-03,2022-05-13T21:00:00Z,160947,HOWARD BCH JFK,A
JFK02_R535_01-00-04,2022-05-13T21:00:00Z,44675,HOWARD BCH JFK,A
JFK02_R535_01-00-05,2022-05-13T21:00:00Z,167913,HOWARD BCH JFK,A
JFK02_R535_01-00-06,2022-05-13T21:00:00Z,61628,HOWARD BCH JFK,A
JFK03_R536_00-00-02,2022-05-13T21:00:00Z,331546,SUTPHIN-ARCHER,EJZ
JFK03_R536_00-00-03,2022-05-13T21:00:00Z,349444,SUTPHIN-ARCHER,EJZ
JFK03_R536_00-03-00,2022-05-13T21:00:00Z,311920,SUTPHIN-ARCHER,EJZ
JFK03_R536_00-03-01,2022-05-13T21:00:00Z,1215348,SUTPHIN-ARCHER,EJZ
JFK03_R536_00-03-02,2022-05-13T21:00:00Z,319636,SUTPHIN-ARCHER,EJZ
JFK03_R536_00-03-03,2022-05-13T21:00:00Z,172954,SUTPHIN-ARCHER,EJZ
JFK03_R536_00-03-04,2022-05-13T21:00:00Z,146342,SUTPHIN-ARCHER,EJZ
K017_R401_00-00-00,2022-05-13T21:00:00Z,1115035,CENTRAL AV,M
K017_R401_00-00-01,2022-05-13T21:00:00Z,3036694,CENTRAL AV,M
K017_R401_00-03-00,2022-05-13T21:00:00Z,1923597,CENTRAL AV,M
K017_R401_00-03-01,2022-05-13T21:00:00Z,3182136,CENTRAL AV,M
K019_R413_00-00-00,2022-05-13T21:00:00Z,1674870,KNICKERBOCKER,M
K019_R413_00-00-01,2022-05-13T21:00:00Z,2371071,KNICKERBOCKER,M
K019_R413_00-03-00,2022-05-13T21:00:00Z,4949227,KNICKERBOCKER,M
K019_R413_00-03-01,2022-05-13T21:00:00Z,5050481,KNICKERBOCKER,M
K022_R402_00-00-00,2022-05-13T21:00:00Z,2708430,SENECA AVE,M
K022_R402_00-00-01,2022-05-13T21:00:00Z,1421519,SENECA AVE,M
K022_R402_00-03-00,2022-05-13T21:00:00Z,2142584,SENECA AVE,M
K022_R402_00-03-01,2022-05-13T21:00:00Z,2762441,SENECA AVE,M
K024_R403_00-00-00,2022-05-13T21:00:00Z,4300793,FOREST AVE,M
K024_R403_00-00-01,2022-05-13T21:00:00Z,6923427,FOREST AVE,M
K024_R403_00-00-02,2022-05-13T21:00:00Z,1246276,FOREST AVE,M
K025_R404_00-00-00,2022-05-13T21:00:00Z,4519169,FRESH POND RD,M
K025_R404_00-00-01,2022-05-13T21:00:00Z,1305306,FRESH POND RD,M
K025_R404_00-00-02,2022-05-13T21:00:00Z,4136561,FRESH POND RD,M
K025_R404_00-00-03,2022-05-13T21:00:00Z,1019065,FRESH POND RD,M
K025_R404_00-03-00,2022-05-13T21:00:00Z,15112120,FRESH POND RD,M
K025_R404_00-03-01,2022-05-13T21:00:00Z,1254518,FRESH POND RD,M
K025_R404_00-03-02,2022-05-13T21:00:00Z,776799,FRESH POND RD,M
K025_R404_00-03-03,2022-05-13T21:00:00Z,108917,FRESH POND RD,M
K026_R100_00-00-00,2022-05-13T20:00:00Z,3507807,METROPOLITAN AV,M
K026_R100_00-00-01,2022-05-13T20:00:00Z,15571525,METROPOLITAN AV,M
K026_R100_00-00-02,2022-05-13T20:00:00Z,1014332,METROPOLITAN AV,M
K026_R100_00-00-03,2022-05-13T20:00:00Z,6108736,METROPOLITAN AV,M
K026_R100_00-00-04,2022-05-13T20:00:00Z,532293,METROPOLITAN AV,M
K026_R100_00-05-00,2022-05-13T20:00:00Z,394043,METROPOLITAN AV,M
N001_R173_01-05-00,2022-05-13T21:00:00Z,1083,INWOOD-207 ST,A
N001_R173_01-06-00,2022-05-13T21:00:00Z,5855835,INWOOD-207 ST,A
N001_R173_01-06-01,2022-05-13T21:00:00Z,202216447,INWOOD-207 ST,A
N001_R173_01-06-02,2022-05-13T21:00:00Z,1455514,INWOOD-207 ST,A
N001_R173_01-06-03,2022-05-13T21:00:00Z,1070975,INWOOD-207 ST,A
N002A_R173_00-00-00,2022-05-13T21:00:00Z,811165,INWOOD-207 ST,A
N002A_R173_00-00-01,2022-05-13T21:00:00Z,10677538,INWOOD-207 ST,A
N002A_R173_00-00-02,2022-05-13T21:00:00Z,8476094,INWOOD-207 ST,A
N002A_R173_00-05-00,2022-05-13T21:00:00Z,6651,INWOOD-207 ST,A
N003_R185_00-00-00,2022-05-13T21:00:00Z,12631035,DYCKMAN ST,A
N003_R185_00-00-01,2022-05-13T21:00:00Z,13762174,DYCKMAN ST,A
N003_R185_00-00-02,2022-05-13T21:00:00Z,8365252,DYCKMAN ST,A
N006A_R280_00-00-00,2022-05-13T20:00:00Z,1441326582,190 ST,A
N006A_R280_00-00-01,2022-05-13T20:00:00Z,4808166,190 ST,A
N006A_R280_00-00-02,2022-05-13T20:00:00Z,7855165,190 ST,A
N007A_R174_00-00-00,2022-05-13T21:00:00Z,213797,181 ST,A
N007A_R174_00-00-01,2022-05-13T21:00:00Z,348380,181 ST,A
N007A_R174_00-03-00,2022-05-13T21:00:00Z,11070928,181 ST,A
N007A_R174_00-03-01,2022-05-13T21:00:00Z,300639,181 ST,A
N007A_R174_00-03-02,2022-05-13T21:00:00Z,10393760,181 ST,A
N009_R174_01-00-00,2022-05-13T21:00:00Z,11439709,181 ST,A
N009_R174_01-00-01,2022-05-13T21:00:00Z,33851701,181 ST,A
N009_R174_01-00-02,2022-05-13T21:00:00Z,1610208948,181 ST,A
N010_R126_00-00-00,2022-05-13T20:00:00Z,4612775,175 ST,A
N010_R126_00-00-01,2022-05-13T20:00:00Z,1418800,175 ST,A
N010_R126_00-00-02,2022-05-13T20:00:00Z,18130369,175 ST,A
N010_R126_00-00-03,2022-05-13T20:00:00Z,7622265,175 ST,A
N010_R126_00-00-04,2022-05-13T20:00:00Z,3394998,175 ST,A
N010_R126_00-03-00,2022-05-13T20:00:00Z,29414,175 ST,A
N010_R126_00-03-01,2022-05-13T20:00:00Z,218442901,175 ST,A
N010_R126_00-03-02,2022-05-13T20:00:00Z,2707543,175 ST,A
N010_R126_00-03-03,2022-05-13T20:00:00Z,894232,175 ST,A
N010_R126_00-03-04,2022-05-13T20:00:00Z,98465,175 ST,A
N010_R126_00-05-00,2022-05-13T20:00:00Z,8344,175 ST,A
N011_R126_01-05-00,2022-05-13T20:00:00Z,394275,175 ST,A
N011_R126_01-06-00,2022-05-13T20:00:00Z,120888540,175 ST,A
N011_R126_01-06-01,2022-05-13T20:00:00Z,2717591,175 ST,A
N012_R035_01-05-00,2022-05-13T20:00:00Z,321,168 ST,AC1
N012_R035_01-05-01,2022-05-13T20:00:00Z,0,168 ST,AC1
N012_R035_01-06-00,2022-05-13T20:00:00Z,54026637,168 ST,AC1
N012_R035_01-06-01,2022-05-13T20:00:00Z,3141113,168 ST,AC1
N012_R035_01-06-02,2022-05-13T20:00:00Z,162398,168 ST,AC1
N012_R035_01-06-03,2022-05-13T20:00:00Z,2324935,168 ST,AC1
N013_R035_02-00-00,2022-05-13T20:00:00Z,3933050,168 ST,AC1
N013_R035_02-00-01,2022-05-13T20:00:00Z,894058,168 ST,AC1
N013_R035_02-00-02,2022-05-13T20:00:00Z,129643,168 ST,AC1
N013_R035_02-00-03,2022-05-13T20:00:00Z,2732656,168 ST,AC1
N013_R035_02-00-04,2022-05-13T20:00:00Z,6303114,168 ST,AC1
N013_R035_02-05-00,2022-05-13T20:00:00Z,462578,168 ST,AC1
N016A_R296_00-00-00,2022-05-13T21:00:00Z,187998,163 ST-AMSTERDM,C
N016A_R296_00-00-01,2022-05-13T21:00:00Z,334408,163 ST-AMSTERDM,C
N016A_R296_00-00-02,2022-05-13T21:00:00Z,9449513,163 ST-AMSTERDM,C
N016A_R296_00-00-03,2022-05-13T21:00:00Z,370512,163 ST-AMSTERDM,C
N016A_R296_00-03-00,2022-05-13T21:00:00Z,488649,163 ST-AMSTERDM,C
N016A_R296_00-03-01,2022-05-13T21:00:00Z,61893,163 ST-AMSTERDM,C
N016A_R296_00-03-02,2022-05-13T21:00:00Z,379750,163 ST-AMSTERDM,C
N016A_R296_00-03-03,2022-05-13T21:00:00Z,927311,163 ST-AMSTERDM,C
N017_R331_00-00-00,2022-05-13T21:00:00Z,2535536,155 ST,C
N017_R331_00-00-01,2022-05-13T21:00:00Z,1642373,155 ST,C
N017_R331_00-00-02,2022-05-13T21:00:00Z,51216,155 ST,C
N017_R331_00-00-03,2022-05-13T21:00:00Z,4435964,155 ST,C
N017_R331_00-00-04,2022-05-13T21:00:00Z,6194982,155 ST,C
N019_R101_01-00-00,2022-05-13T20:00:00Z,7936769,145 ST,ABCD
N019_R101_01-00-01,2022-05-13T20:00:00Z,10897559,145 ST,ABCD
N019_R101_01-00-02,2022-05-13T20:00:00Z,24801085,145 ST,ABCD
N020_R101_00-00-00,2022-05-13T20:00:00Z,19796104,145 ST,ABCD
N020_R101_00-00-01,2022-05-13T20:00:00Z,241723,145 ST,ABCD
N020_R101_00-00-02,2022-05-13T20:00:00Z,12206669,145 ST,ABCD
N020_R101_00-00-03,2022-05-13T20:00:00Z,11616373,145 ST,ABCD
N020_R101_00-00-04,2022-05-13T20:00:00Z,12658468,145 ST,ABCD
N020_R101_00-00-05,2022-05-13T20:00:00Z,22435958,145 ST,ABCD
N022_R332_02-05-00,2022-05-13T21:00:00Z,117441248,135 ST,BC
N022_R332_02-06-00,2022-05-13T21:00:00Z,68631130,135 ST,BC
N022_R332_02-06-01,2022-05-13T21:00:00Z,3921533,135 ST,BC
N023_R332_01-00-00,2022-05-13T21:00:00Z,78485,135 ST,BC
N023_R332_01-00-01,2022-05-13T21:00:00Z,124105,135 ST,BC
N023_R332_01-00-02,2022-05-13T21:00:00Z,1434847,135 ST,BC
N023_R332_01-06-00,2022-05-13T21:00:00Z,786140,135 ST,BC
N024_R332_00-00-00,2022-05-13T21:00:00Z,2535259,135 ST,BC
N024_R332_00-00-01,2022-05-13T21:00:00Z,4549629,135 ST,BC
N024_R332_00-00-02,2022-05-13T21:00:00Z,224624,135 ST,BC
N025_R102_01-00-00,2022-05-13T20:00:00Z,486283,125 ST,ACBD
N025_R102_01-00-01,2022-05-13T20:00:00Z,6694654,125 ST,ACBD
N025_R102_01-00-02,2022-05-13T20:00:00Z,5401642,125 ST,ACBD
N025_R102_01-00-03,2022-05-13T20:00:00Z,23214,125 ST,ACBD
N025_R102_01-00-04,2022-05-13T20:00:00Z,9987529,125 ST,ACBD
N025_R102_01-06-00,2022-05-13T20:00:00Z,3165440,125 ST,ACBD
N026_R102_00-00-00,2022-05-13T20:00:00Z,847088,125 ST,ACBD
N026_R102_00-00-01,2022-05-13T20:00:00Z,12458899,125 ST,ACBD
N026_R102_00-00-02,2022-05-13T20:00:00Z,14937121,125 ST,ACBD
N026_R102_00-00-03,2022-05-13T20:00:00Z,9391714,125 ST,ACBD
N026_R102_00-00-04,2022-05-13T20:00:00Z,4932061,125 ST,ACBD
N026_R102_00-00-05,2022-05-13T20:00:00Z,13416840,125 ST,ACBD
N026_R102_00-00-06,2022-05-13T20:00:00Z,15374176,125 ST,ACBD
N026_R102_00-00-07,2022-05-13T20:00:00Z,20955313,125 ST,ACBD
N026_R102_00-05-00,2022-05-13T20:00:00Z,467936,125 ST,ACBD
N029_R333_01-00-00,2022-05-13T21:00:00Z,24650,116 ST,BC
N029_R333_01-00-01,2022-05-13T21:00:00Z,185807600,116 ST,BC
N029_R333_01-00-02,2022-05-13T21:00:00Z,122117,116 ST,BC
N030_R333_00-00-00,2022-05-13T21:00:00Z,303755,116 ST,BC
N030_R333_00-00-01,2022-05-13T21:00:00Z,7027193,116 ST,BC
N030_R333_00-00-02,2022-05-13T21:00:00Z,106164,116 ST,BC
N034_R334_01-00-00,2022-05-13T21:00:00Z,131348,CATHEDRAL PKWY,BC
N034_R334_01-00-01,2022-05-13T21:00:00Z,21492,CATHEDRAL PKWY,BC
N034_R334_01-00-02,2022-05-13T21:00:00Z,188523,CATHEDRAL PKWY,BC
N035_R334_00-00-00,2022-05-13T21:00:00Z,14502056,CATHEDRAL PKWY,BC
N035_R334_00-00-01,2022-05-13T21:00:00Z,4107224,CATHEDRAL PKWY,BC
N035_R334_00-00-02,2022-05-13T21:00:00Z,376962,CATHEDRAL PKWY,BC
N035_R334_00-00-03,2022-05-13T21:00:00Z,698704,CATHEDRAL PKWY,BC
N037_R314_00-00-00,2022-05-13T21:00:00Z,15281973,103 ST,BC
N037_R314_00-00-01,2022-05-13T21:00:00Z,11533643,103 ST,BC
N037_R314_00-00-02,2022-05-13T21:00:00Z,5359961,103 ST,BC
N039_R251_01-00-00,2022-05-13T20:00:00Z,3264468,96 ST,BC
N039_R251_01-00-01,2022-05-13T20:00:00Z,706032,96 ST,BC
N039_R251_01-00-02,2022-05-13T20:00:00Z,6621576,96 ST,BC
N039_R251_01-06-00,2022-05-13T20:00:00Z,611666,96 ST,BC
N039_R251_01-06-01,2022-05-13T20:00:00Z,1044272,96 ST,BC
N040_R251_00-00-00,2022-05-13T20:00:00Z,837283,96 ST,BC
N040_R251_00-00-01,2022-05-13T20:00:00Z,8490955,96 ST,BC
N040_R251_00-00-02,2022-05-13T20:00:00Z,12460115,96 ST,BC
N043_R186_00-00-00,2022-05-13T20:00:00Z,369077,86 ST,BC
N043_R186_00-00-01,2022-05-13T20:00:00Z,7532878,86 ST,BC
N043_R186_00-00-02,2022-05-13T20:00:00Z,17040640,86 ST,BC
N043_R186_00-00-03,2022-05-13T20:00:00Z,390880,86 ST,BC
N043_R186_00-00-04,2022-05-13T20:00:00Z,506355,86 ST,BC
N043_R186_00-00-05,2022-05-13T20:00:00Z,911399,86 ST,BC
N043_R186_00-03-00,2022-05-13T20:00:00Z,26514,86 ST,BC
N043_R186_00-03-01,2022-05-13T20:00:00Z,89747,86 ST,BC
N043_R186_00-03-02,2022-05-13T20:00:00Z,286486,86 ST,BC
N043_R186_00-06-00,2022-05-13T20:00:00Z,444940,86 ST,BC
N043_R186_00-06-01,2022-05-13T20:00:00Z,552559616,86 ST,BC
N043_R186_00-06-02,2022-05-13T20:00:00Z,20190,86 ST,BC
N044_R187_00-00-00,2022-05-13T21:00:00Z,558982,81 ST-MUSEUM,BC
N044_R187_00-00-01,2022-05-13T21:00:00Z,1233,81 ST-MUSEUM,BC
N044_R187_00-03-00,2022-05-13T21:00:00Z,9359329,81 ST-MUSEUM,BC
N044_R187_00-03-01,2022-05-13T21:00:00Z,756975,81 ST-MUSEUM,BC
N044_R187_00-03-02,2022-05-13T21:00:00Z,4821883,81 ST-MUSEUM,BC
N045_R187_01-00-00,2022-05-13T21:00:00Z,5711084,81 ST-MUSEUM,BC
N045_R187_01-00-01,2022-05-13T21:00:00Z,153653,81 ST-MUSEUM,BC
N045_R187_01-00-02,2022-05-13T21:00:00Z,184696,81 ST-MUSEUM,BC
N045_R187_01-06-00,2022-05-13T21:00:00Z,83945739,81 ST-MUSEUM,BC
N045_R187_01-06-01,2022-05-13T21:00:00Z,2208603,81 ST-MUSEUM,BC
N046_R281_00-00-00,2022-05-13T20:00:00Z,4532144,72 ST,BC
N046_R281_00-00-01,2022-05-13T20:00:00Z,181431,72 ST,BC
N046_R281_00-00-02,2022-05-13T20:00:00Z,9904574,72 ST,BC
N046_R281_00-00-03,2022-05-13T20:00:00Z,642820,72 ST,BC
N046_R281_00-00-04,2022-05-13T20:00:00Z,892459,72 ST,BC
N046_R281_00-06-00,2022-05-13T20:00:00Z,839174,72 ST,BC
N046_R281_00-06-01,2022-05-13T20:00:00Z,653782,72 ST,BC
N049_R084_01-00-00,2022-05-13T20:00:00Z,3416773,59 ST COLUMBUS,1ABCD
N049_R084_01-00-01,2022-05-13T20:00:00Z,39677,59 ST COLUMBUS,1ABCD
N049_R084_01-00-02,2022-05-13T20:00:00Z,2613686,59 ST COLUMBUS,1ABCD
N049_R084_01-02-00,2022-05-13T20:00:00Z,16081630,59 ST COLUMBUS,1ABCD
N049_R084_01-02-01,2022-05-13T20:00:00Z,18057232,59 ST COLUMBUS,1ABCD
N049_R084_01-02-02,2022-05-13T20:00:00Z,23773039,59 ST COLUMBUS,1ABCD
N049_R084_01-03-00,2022-05-13T20:00:00Z,10867062,59 ST COLUMBUS,1ABCD
N049_R084_01-03-01,2022-05-13T20:00:00Z,507411347,59 ST COLUMBUS,1ABCD
N049_R084_01-03-02,2022-05-13T20:00:00Z,9952130,59 ST COLUMBUS,1ABCD
N049_R084_01-03-03,2022-05-13T20:00:00Z,2344742,59 ST COLUMBUS,1ABCD
N049_R084_01-05-00,2022-05-13T20:00:00Z,331363,59 ST COLUMBUS,1ABCD
N049_R084_01-06-00,2022-05-13T20:00:00Z,460416,59 ST COLUMBUS,1ABCD
N049_R084_01-06-01,2022-05-13T20:00:00Z,51305888,59 ST COLUMBUS,1ABCD
N049_R084_01-06-02,2022-05-13T20:00:00Z,2830531,59 ST COLUMBUS,1ABCD
N051_R084_02-00-00,2022-05-13T20:00:00Z,16593803,59 ST COLUMBUS,1ABCD
N051_R084_02-00-01,2022-05-13T20:00:00Z,1635102,59 ST COLUMBUS,1ABCD
N051_R084_02-00-02,2022-05-13T20:00:00Z,26580383,59 ST COLUMBUS,1ABCD
N051_R084_02-00-03,2022-05-13T20:00:00Z,1345118,59 ST COLUMBUS,1ABCD
N051_R084_02-00-04,2022-05-13T20:00:00Z,1398689003,59 ST COLUMBUS,1ABCD
N051_R084_02-03-00,2022-05-13T20:00:00Z,6154745,59 ST COLUMBUS,1ABCD
N051_R084_02-03-01,2022-05-13T20:00:00Z,15116980,59 ST COLUMBUS,1ABCD
N051_R084_02-03-02,2022-05-13T20:00:00Z,8490221,59 ST COLUMBUS,1ABCD
N051_R084_02-03-03,2022-05-13T20:00:00Z,3482257,59 ST COLUMBUS,1ABCD
N051_R084_02-03-04,2022-05-13T20:00:00Z,469758,59 ST COLUMBUS,1ABCD
N051_R084_02-05-00,2022-05-13T20:00:00Z,13059,59 ST COLUMBUS,1ABCD
N056_R188_01-00-00,2022-05-13T20:00:00Z,14758279,50 ST,CE
N056_R188_01-00-01,2022-05-13T20:00:00Z,336094903,50 ST,CE
N056_R188_01-00-02,2022-05-13T20:00:00Z,3252926,50 ST,CE
N056_R188_01-00-03,2022-05-13T20:00:00Z,307235170,50 ST,CE
N057_R188_00-00-00,2022-05-13T20:00:00Z,4980865,50 ST,CE
N057_R188_00-00-01,2022-05-13T20:00:00Z,10841719,50 ST,CE
N057_R188_00-00-02,2022-05-13T20:00:00Z,13976,50 ST,CE
N057_R188_00-00-03,2022-05-13T20:00:00Z,5218588,50 ST,CE
N057_R188_00-00-04,2022-05-13T20:00:00Z,40077,50 ST,CE
N057_R188_00-03-00,2022-05-13T20:00:00Z,1173641,50 ST,CE
N057_R188_00-03-01,2022-05-13T20:00:00Z,155362,50 ST,CE
N057_R188_00-03-02,2022-05-13T20:00:00Z,12032715,50 ST,CE
N057_R188_00-05-00,2022-05-13T20:00:00Z,7044,50 ST,CE
N057_R188_00-06-00,2022-05-13T20:00:00Z,1194468,50 ST,CE
N060_R010_01-00-00,2022-05-13T22:00:00Z,11840828,TIMES SQ-42 ST,1237ACENQRSW
N060_R010_01-00-01,2022-05-13T22:00:00Z,15331947,TIMES SQ-42 ST,1237ACENQRSW
N060_R010_01-00-02,2022-05-13T22:00:00Z,220303,TIMES SQ-42 ST,1237ACENQRSW
N060_R010_01-00-03,2022-05-13T22:00:00Z,253173,TIMES SQ-42 ST,1237ACENQRSW
N060_R010_01-00-04,2022-05-13T22:00:00Z,5881797,TIMES SQ-42 ST,1237ACENQRSW
N060_R010_01-00-05,2022-05-13T22:00:00Z,4446407,TIMES SQ-42 ST,1237ACENQRSW
N060_R010_01-03-00,2022-05-13T22:00:00Z,17711352,TIMES SQ-42 ST,1237ACENQRSW
N060_R010_01-05-00,2022-05-13T22:00:00Z,50336689,TIMES SQ-42 ST,1237ACENQRSW
N062_R011_01-00-00,2022-05-13T20:00:00Z,12564479,TIMES SQ-42 ST,1237ACENQRSW
N062_R011_01-00-01,2022-05-13T20:00:00Z,2034158313,TIMES SQ-42 ST,1237ACENQRSW
