id,datetime,entries,station,linename
N063_R011_02-06-02,2022-05-06T20:00:00Z,832107,TIMES SQ-42 ST,1237ACENQRSW
N063A_R011_00-00-00,2022-05-06T20:00:00Z,2367463,TIMES SQ-42 ST,1237ACENQRSW
N063A_R011_00-00-01,2022-05-06T20:00:00Z,1281702191,TIMES SQ-42 ST,1237ACENQRSW
N063A_R011_00-00-02,2022-05-06T20:00:00Z,242675996,TIMES SQ-42 ST,1237ACENQRSW
N063A_R011_00-00-03,2022-05-06T20:00:00Z,6043203,TIMES SQ-42 ST,1237ACENQRSW
N063A_R011_00-00-04,2022-05-06T20:00:00Z,43400533,TIMES SQ-42 ST,1237ACENQRSW
N063A_R011_00-00-05,2022-05-06T20:00:00Z,1554782567,TIMES SQ-42 ST,1237ACENQRSW
N063A_R011_00-00-06,2022-05-06T20:00:00Z,1417792742,TIMES SQ-42 ST,1237ACENQRSW
N063A_R011_00-00-07,2022-05-06T20:00:00Z,31937878,TIMES SQ-42 ST,1237ACENQRSW
N063A_R011_00-00-08,2022-05-06T20:00:00Z,411969348,TIMES SQ-42 ST,1237ACENQRSW
N063A_R011_00-00-09,2022-05-06T20:00:00Z,1164576,TIMES SQ-42 ST,1237ACENQRSW
N063A_R011_00-05-00,2022-05-06T20:00:00Z,2057,TIMES SQ-42 ST,1237ACENQRSW
N067_R012_00-00-00,2022-05-06T20:00:00Z,368712,34 ST-PENN STA,123ACE
N067_R012_00-00-01,2022-05-06T20:00:00Z,2722467,34 ST-PENN STA,123ACE
N067_R012_00-00-02,2022-05-06T20:00:00Z,9176642,34 ST-PENN STA,123ACE
N067_R012_00-00-03,2022-05-06T20:00:00Z,284695,34 ST-PENN STA,123ACE
N067_R012_00-00-04,2022-05-06T20:00:00Z,11558855,34 ST-PENN STA,123ACE
N067_R012_00-03-00,2022-05-06T20:00:00Z,2047147,34 ST-PENN STA,123ACE
N067_R012_00-03-01,2022-05-06T20:00:00Z,5492797,34 ST-PENN STA,123ACE
N067_R012_00-03-02,2022-05-06T20:00:00Z,1293157,34 ST-PENN STA,123ACE
N067_R012_00-03-03,2022-05-06T20:00:00Z,1446062,34 ST-PENN STA,123ACE
N067_R012_00-03-04,2022-05-06T20:00:00Z,1037500,34 ST-PENN STA,123ACE
N067_R012_00-03-05,2022-05-06T20:00:00Z,9588826,34 ST-PENN STA,123ACE
N067_R012_00-05-00,2022-05-06T20:00:00Z,544341,34 ST-PENN STA,123ACE
N067_R012_00-05-01,2022-05-06T20:00:00Z,2001086,34 ST-PENN STA,123ACE
N067_R012_00-06-00,2022-05-06T20:00:00Z,268600,34 ST-PENN STA,123ACE
N068_R012_03-00-00,2022-05-06T20:00:00Z,10760333,34 ST-PENN STA,123ACE
N068_R012_03-00-01,2022-05-06T20:00:00Z,9206623,34 ST-PENN STA,123ACE
N068_R012_03-00-02,2022-05-06T20:00:00Z,116917,34 ST-PENN STA,123ACE
N068_R012_03-06-00,2022-05-06T20:00:00Z,844774,34 ST-PENN STA,123ACE
N069_R013_01-00-00,2022-05-06T20:00:00Z,6577794,34 ST-PENN STA,123ACE
N069_R013_01-00-01,2022-05-06T20:00:00Z,8587945,34 ST-PENN STA,123ACE
N069_R013_01-00-02,2022-05-06T20:00:00Z,9538705,34 ST-PENN STA,123ACE
N069_R013_01-06-00,2022-05-06T20:00:00Z,954424,34 ST-PENN STA,123ACE
N070_R012_04-00-00,2022-05-06T20:00:00Z,780588,34 ST-PENN STA,123ACE
N070_R012_04-00-01,2022-05-06T20:00:00Z,3433507,34 ST-PENN STA,123ACE
N070_R012_04-00-02,2022-05-06T20:00:00Z,9706762,34 ST-PENN STA,123ACE
N070_R012_04-00-03,2022-05-06T20:00:00Z,1376772,34 ST-PENN STA,123ACE
N070_R012_04-00-04,2022-05-06T20:00:00Z,685194,34 ST-PENN STA,123ACE
N070_R012_04-05-00,2022-05-06T20:00:00Z,528733,34 ST-PENN STA,123ACE
N071_R013_00-00-00,2022-05-06T20:00:00Z,6505806,34 ST-PENN STA,123ACE
N071_R013_00-00-01,2022-05-06T20:00:00Z,3591369,34 ST-PENN STA,123ACE
N071_R013_00-00-02,2022-05-06T20:00:00Z,113419,34 ST-PENN STA,123ACE
N071_R013_00-00-03,2022-05-06T20:00:00Z,5655733,34 ST-PENN STA,123ACE
N071_R013_00-00-04,2022-05-06T20:00:00Z,2103777,34 ST-PENN STA,123ACE
N071_R013_00-06-00,2022-05-06T20:00:00Z,717610,34 ST-PENN STA,123ACE
N072_R012_05-00-00,2022-05-06T20:00:00Z,250820,34 ST-PENN STA,123ACE
N072_R012_05-00-01,2022-05-06T20:00:00Z,7333990,34 ST-PENN STA,123ACE
N072_R012_05-00-02,2022-05-06T20:00:00Z,6278163,34 ST-PENN STA,123ACE
N072_R012_05-00-03,2022-05-06T20:00:00Z,804037,34 ST-PENN STA,123ACE
N072_R012_05-03-00,2022-05-06T20:00:00Z,4997279,34 ST-PENN STA,123ACE
N072_R012_05-03-01,2022-05-06T20:00:00Z,1217840918,34 ST-PENN STA,123ACE
N072_R012_05-03-02,2022-05-06T20:00:00Z,7594556,34 ST-PENN STA,123ACE
N072_R012_05-03-03,2022-05-06T20:00:00Z,21775811,34 ST-PENN STA,123ACE
N072_R012_05-03-04,2022-05-06T20:00:00Z,19659911,34 ST-PENN STA,123ACE
N072_R012_05-03-05,2022-05-06T20:00:00Z,186037,34 ST-PENN STA,123ACE
N072_R012_05-03-06,2022-05-06T20:00:00Z,1675743,34 ST-PENN STA,123ACE
N073_R013_02-00-00,2022-05-06T20:00:00Z,1695354,34 ST-PENN STA,123ACE
N073_R013_02-00-01,2022-05-06T20:00:00Z,4492491,34 ST-PENN STA,123ACE
N073_R013_02-00-02,2022-05-06T20:00:00Z,4186190,34 ST-PENN STA,123ACE
N073_R013_02-00-03,2022-05-06T20:00:00Z,2257519,34 ST-PENN STA,123ACE
N073_R013_02-00-04,2022-05-06T20:00:00Z,71489,34 ST-PENN STA,123ACE
N073_R013_02-00-05,2022-05-06T20:00:00Z,5807625,34 ST-PENN STA,123ACE
N073_R013_02-00-06,2022-05-06T20:00:00Z,2646775,34 ST-PENN STA,123ACE
N073_R013_02-00-07,2022-05-06T20:00:00Z,616953,34 ST-PENN STA,123ACE
N073_R013_02-00-08,2022-05-06T20:00:00Z,96829,34 ST-PENN STA,123ACE
N075_R111_01-05-00,2022-05-06T20:00:00Z,199095,23 ST,CE
N075_R111_01-06-00,2022-05-06T20:00:00Z,104920066,23 ST,CE
N075_R111_01-06-01,2022-05-06T20:00:00Z,806578,23 ST,CE
N076_R111_00-00-00,2022-05-06T20:00:00Z,6345493,23 ST,CE
N076_R111_00-00-01,2022-05-06T20:00:00Z,269423,23 ST,CE
N076_R111_00-00-02,2022-05-06T20:00:00Z,904944,23 ST,CE
N076_R111_00-06-00,2022-05-06T20:00:00Z,4889214,23 ST,CE
N076_R111_00-06-01,2022-05-06T20:00:00Z,2877455,23 ST,CE
N077_R111_02-00-00,2022-05-06T20:00:00Z,3221890,23 ST,CE
N077_R111_02-00-01,2022-05-06T20:00:00Z,5617343,23 ST,CE
N077_R111_02-00-02,2022-05-06T20:00:00Z,4269660,23 ST,CE
N077_R111_02-06-00,2022-05-06T20:00:00Z,50748,23 ST,CE
N077_R111_02-06-01,2022-05-06T20:00:00Z,626813,23 ST,CE
N077_R111_02-06-02,2022-05-06T20:00:00Z,270623305,23 ST,CE
N078_R175_01-00-00,2022-05-06T21:00:00Z,130567,14 ST,ACEL
N078_R175_01-00-01,2022-05-06T21:00:00Z,1789063,14 ST,ACEL
N078_R175_01-00-02,2022-05-06T21:00:00Z,8840034,14 ST,ACEL
N078_R175_01-00-03,2022-05-06T21:00:00Z,2128513615,14 ST,ACEL
N078_R175_01-00-04,2022-05-06T21:00:00Z,476123,14 ST,ACEL
N078_R175_01-00-05,2022-05-06T21:00:00Z,9482621,14 ST,ACEL
N078_R175_01-03-00,2022-05-06T21:00:00Z,206234,14 ST,ACEL
N078_R175_01-03-01,2022-05-06T21:00:00Z,167700,14 ST,ACEL
N078_R175_01-03-02,2022-05-06T21:00:00Z,88887,14 ST,ACEL
N078_R175_01-03-03,2022-05-06T21:00:00Z,215874,14 ST,ACEL
N078_R175_01-03-04,2022-05-06T21:00:00Z,219286,14 ST,ACEL
N078_R175_01-03-05,2022-05-06T21:00:00Z,644242,14 ST,ACEL
N078_R175_01-06-00,2022-05-06T21:00:00Z,3946482,14 ST,ACEL
N078_R175_01-06-01,2022-05-06T21:00:00Z,1801773,14 ST,ACEL
N080_R138_00-00-00,2022-05-06T21:00:00Z,233627,W 4 ST-WASH SQ,ABCDEFM
N080_R138_00-00-01,2022-05-06T21:00:00Z,18104715,W 4 ST-WASH SQ,ABCDEFM
N080_R138_00-00-02,2022-05-06T21:00:00Z,3545381,W 4 ST-WASH SQ,ABCDEFM
N080_R138_00-03-00,2022-05-06T21:00:00Z,239755,W 4 ST-WASH SQ,ABCDEFM
N080_R138_00-03-01,2022-05-06T21:00:00Z,167509,W 4 ST-WASH SQ,ABCDEFM
N080_R138_00-06-00,2022-05-06T21:00:00Z,9150478,W 4 ST-WASH SQ,ABCDEFM
N080_R138_00-06-01,2022-05-06T21:00:00Z,1037821,W 4 ST-WASH SQ,ABCDEFM
N083_R138_01-00-00,2022-05-06T21:00:00Z,9568069,W 4 ST-WASH SQ,ABCDEFM
N083_R138_01-00-01,2022-05-06T21:00:00Z,842558,W 4 ST-WASH SQ,ABCDEFM
N083_R138_01-02-00,2022-05-06T21:00:00Z,1383117,W 4 ST-WASH SQ,ABCDEFM
N083_R138_01-02-01,2022-05-06T21:00:00Z,2340478,W 4 ST-WASH SQ,ABCDEFM
N083_R138_01-02-02,2022-05-06T21:00:00Z,1384832,W 4 ST-WASH SQ,ABCDEFM
N083_R138_01-03-00,2022-05-06T21:00:00Z,14035261,W 4 ST-WASH SQ,ABCDEFM
N083_R138_01-03-01,2022-05-06T21:00:00Z,1490735,W 4 ST-WASH SQ,ABCDEFM
N083_R138_01-03-02,2022-05-06T21:00:00Z,22777746,W 4 ST-WASH SQ,ABCDEFM
N083_R138_01-05-00,2022-05-06T21:00:00Z,395142,W 4 ST-WASH SQ,ABCDEFM
N083_R138_01-06-00,2022-05-06T21:00:00Z,476038,W 4 ST-WASH SQ,ABCDEFM
N083_R138_01-06-01,2022-05-06T21:00:00Z,140504,W 4 ST-WASH SQ,ABCDEFM
N086_R282_00-00-00,2022-05-06T20:00:00Z,6908210,SPRING ST,CE
N086_R282_00-00-01,2022-05-06T20:00:00Z,3578223,SPRING ST,CE
N086_R282_00-00-02,2022-05-06T20:00:00Z,594673,SPRING ST,CE
N087_R282_01-03-00,2022-05-06T20:00:00Z,4955385,SPRING ST,CE
N087_R282_01-05-00,2022-05-06T20:00:00Z,459449,SPRING ST,CE
N087_R282_01-06-00,2022-05-06T20:00:00Z,8819675,SPRING ST,CE
N087_R282_01-06-01,2022-05-06T20:00:00Z,659488,SPRING ST,CE
N089_R139_00-00-00,2022-05-06T20:00:00Z,6438960,CANAL ST,ACE
N089_R139_00-00-01,2022-05-06T20:00:00Z,550532,CANAL ST,ACE
N089_R139_00-00-02,2022-05-06T20:00:00Z,1785266,CANAL ST,ACE
N089_R139_00-03-00,2022-05-06T20:00:00Z,541706,CANAL ST,ACE
N089_R139_00-03-01,2022-05-06T20:00:00Z,1275141,CANAL ST,ACE
N089_R139_00-03-02,2022-05-06T20:00:00Z,2056547,CANAL ST,ACE
N089_R139_00-04-00,2022-05-06T20:00:00Z,926751539,CANAL ST,ACE
N089_R139_00-04-01,2022-05-06T20:00:00Z,2159503,CANAL ST,ACE
N089_R139_00-04-02,2022-05-06T20:00:00Z,3094975,CANAL ST,ACE
N089_R139_00-06-00,2022-05-06T20:00:00Z,36126,CANAL ST,ACE
N089_R139_00-06-01,2022-05-06T20:00:00Z,977645,CANAL ST,ACE
N089_R139_00-06-02,2022-05-06T20:00:00Z,332807,CANAL ST,ACE
N090_R139_01-00-00,2022-05-06T20:00:00Z,1412591,CANAL ST,ACE
N090_R139_01-00-01,2022-05-06T20:00:00Z,3506311,CANAL ST,ACE
N090_R139_01-00-02,2022-05-06T20:00:00Z,1991848,CANAL ST,ACE
N090_R139_01-03-00,2022-05-06T20:00:00Z,10889083,CANAL ST,ACE
N090_R139_01-05-00,2022-05-06T20:00:00Z,1684487,CANAL ST,ACE
N090_R139_01-06-00,2022-05-06T20:00:00Z,368231,CANAL ST,ACE
N090_R139_01-06-01,2022-05-06T20:00:00Z,466015,CANAL ST,ACE
N091_R029_02-00-00,2022-05-06T20:00:00Z,1159330340,PARK PLACE,ACE23
N091_R029_02-00-01,2022-05-06T20:00:00Z,972168,PARK PLACE,ACE23
N091_R029_02-00-02,2022-05-06T20:00:00Z,96117,PARK PLACE,ACE23
N091_R029_02-00-03,2022-05-06T20:00:00Z,6850536,PARK PLACE,ACE23
N091_R029_02-00-04,2022-05-06T20:00:00Z,6404633,PARK PLACE,ACE23
N091_R029_02-00-05,2022-05-06T20:00:00Z,13860255,PARK PLACE,ACE23
N091_R029_02-05-00,2022-05-06T20:00:00Z,663046,PARK PLACE,ACE23
N091_R029_02-05-01,2022-05-06T20:00:00Z,12336968,PARK PLACE,ACE23
N091_R029_02-05-02,2022-05-06T20:00:00Z,5004100,PARK PLACE,ACE23
N091_R029_02-05-03,2022-05-06T20:00:00Z,598180,PARK PLACE,ACE23
N091_R029_02-05-04,2022-05-06T20:00:00Z,679978,PARK PLACE,ACE23
N091_R029_02-06-00,2022-05-06T20:00:00Z,4513830,PARK PLACE,ACE23
N091_R029_02-06-01,2022-05-06T20:00:00Z,7454370,PARK PLACE,ACE23
N092_R029_03-00-00,2022-05-06T20:00:00Z,5965978,PARK PLACE,ACE23
N092_R029_03-00-01,2022-05-06T20:00:00Z,206453,PARK PLACE,ACE23
N092_R029_03-00-02,2022-05-06T20:00:00Z,14069925,PARK PLACE,ACE23
N092_R029_03-00-03,2022-05-06T20:00:00Z,134803,PARK PLACE,ACE23
N092_R029_03-00-04,2022-05-06T20:00:00Z,11127796,PARK PLACE,ACE23
N092_R029_03-00-05,2022-05-06T20:00:00Z,215697,PARK PLACE,ACE23
N092_R029_03-03-00,2022-05-06T20:00:00Z,8321559,PARK PLACE,ACE23
N092_R029_03-03-01,2022-05-06T20:00:00Z,1187666,PARK PLACE,ACE23
N092_R029_03-03-02,2022-05-06T20:00:00Z,10355230,PARK PLACE,ACE23
N092_R029_03-03-03,2022-05-06T20:00:00Z,7937764,PARK PLACE,ACE23
N092_R029_03-06-00,2022-05-06T20:00:00Z,353445631,PARK PLACE,ACE23
N092_R029_03-06-01,2022-05-06T20:00:00Z,4994161,PARK PLACE,ACE23
N094_R029_01-00-00,2022-05-06T20:00:00Z,1115214,PARK PLACE,ACE23
N094_R029_01-00-01,2022-05-06T20:00:00Z,980378,PARK PLACE,ACE23
N094_R029_01-00-02,2022-05-06T20:00:00Z,964426,PARK PLACE,ACE23
N094_R029_01-00-03,2022-05-06T20:00:00Z,693642,PARK PLACE,ACE23
N094_R029_01-00-04,2022-05-06T20:00:00Z,1724021,PARK PLACE,ACE23
N094_R029_01-03-00,2022-05-06T20:00:00Z,2263643,PARK PLACE,ACE23
N094_R029_01-03-01,2022-05-06T20:00:00Z,629030,PARK PLACE,ACE23
N094_R029_01-03-02,2022-05-06T20:00:00Z,5780302,PARK PLACE,ACE23
N094_R029_01-03-03,2022-05-06T20:00:00Z,5088166,PARK PLACE,ACE23
N094_R029_01-03-04,2022-05-06T20:00:00Z,510760,PARK PLACE,ACE23
N094_R029_01-03-05,2022-05-06T20:00:00Z,277618,PARK PLACE,ACE23
N094_R029_01-03-06,2022-05-06T20:00:00Z,1580203693,PARK PLACE,ACE23
N094_R029_01-05-00,2022-05-06T20:00:00Z,4858,PARK PLACE,ACE23
N094_R029_01-06-00,2022-05-06T20:00:00Z,484042,PARK PLACE,ACE23
N094_R029_01-06-01,2022-05-06T20:00:00Z,525993,PARK PLACE,ACE23
N094_R029_01-06-02,2022-05-06T20:00:00Z,1239592,PARK PLACE,ACE23
N094_R029_01-06-03,2022-05-06T20:00:00Z,173571,PARK PLACE,ACE23
N095_R014_00-03-00,2022-05-06T21:00:00Z,222713,FULTON ST,ACJZ2345
N095_R014_00-03-01,2022-05-06T21:00:00Z,262737,FULTON ST,ACJZ2345
N095_R014_00-03-02,2022-05-06T21:00:00Z,6606613,FULTON ST,ACJZ2345
N095_R014_00-03-03,2022-05-06T21:00:00Z,5943468,FULTON ST,ACJZ2345
N095_R014_00-03-04,2022-05-06T21:00:00Z,1060661,FULTON ST,ACJZ2345
N095_R014_00-03-05,2022-05-06T21:00:00Z,392150,FULTON ST,ACJZ2345
N095_R014_00-03-06,2022-05-06T21:00:00Z,4828230,FULTON ST,ACJZ2345
N095_R014_00-03-07,2022-05-06T21:00:00Z,264083,FULTON ST,ACJZ2345
N095_R014_00-03-08,2022-05-06T21:00:00Z,110306,FULTON ST,ACJZ2345
N095_R014_00-05-00,2022-05-06T21:00:00Z,21061,FULTON ST,ACJZ2345
N095A_R014_01-00-00,2022-05-06T21:00:00Z,67273338,FULTON ST,2345ACJZ
N095A_R014_01-00-01,2022-05-06T21:00:00Z,81614,FULTON ST,2345ACJZ
N095A_R014_01-00-02,2022-05-06T21:00:00Z,1979491111,FULTON ST,2345ACJZ
N095A_R014_01-00-03,2022-05-06T21:00:00Z,587368014,FULTON ST,2345ACJZ
N095A_R014_01-00-04,2022-05-06T21:00:00Z,2959088,FULTON ST,2345ACJZ
N095A_R014_01-03-00,2022-05-06T21:00:00Z,688107870,FULTON ST,2345ACJZ
N095A_R014_01-03-01,2022-05-06T21:00:00Z,667765,FULTON ST,2345ACJZ
N095A_R014_01-03-02,2022-05-06T21:00:00Z,313985,FULTON ST,2345ACJZ
N095A_R014_01-03-03,2022-05-06T21:00:00Z,994959,FULTON ST,2345ACJZ
N095A_R014_01-03-04,2022-05-06T21:00:00Z,918534,FULTON ST,2345ACJZ
N095A_R014_01-03-05,2022-05-06T21:00:00Z,369223236,FULTON ST,2345ACJZ
N095A_R014_01-05-00,2022-05-06T21:00:00Z,6983,FULTON ST,2345ACJZ
N098_R028_00-00-00,2022-05-06T23:00:00Z,2512121,FULTON ST,2345ACJZ
N098_R028_00-00-01,2022-05-06T23:00:00Z,20083733,FULTON ST,2345ACJZ
N098_R028_00-00-02,2022-05-06T23:00:00Z,14928193,FULTON ST,2345ACJZ
N098_R028_00-00-03,2022-05-06T23:00:00Z,8213015,FULTON ST,2345ACJZ
N098_R028_00-02-00,2022-05-06T23:00:00Z,569670412,FULTON ST,2345ACJZ
N098_R028_00-02-01,2022-05-06T23:00:00Z,142952,FULTON ST,2345ACJZ
N098_R028_00-05-00,2022-05-06T23:00:00Z,462640,FULTON ST,2345ACJZ
N098_R028_00-06-00,2022-05-06T23:00:00Z,5186088,FULTON ST,2345ACJZ
N098_R028_00-07-00,2022-05-06T23:00:00Z,56401,FULTON ST,2345ACJZ
N098_R028_00-07-01,2022-05-06T23:00:00Z,26234,FULTON ST,2345ACJZ
N098_R028_00-07-02,2022-05-06T23:00:00Z,318691,FULTON ST,2345ACJZ
N100_R252_00-00-00,2022-05-06T20:00:00Z,330240,HIGH ST,AC
N100_R252_00-00-01,2022-05-06T20:00:00Z,353301,HIGH ST,AC
N100_R252_00-00-02,2022-05-06T20:00:00Z,1916179688,HIGH ST,AC
N101_R252_01-00-00,2022-05-06T20:00:00Z,3916978,HIGH ST,AC
N101_R252_01-00-01,2022-05-06T20:00:00Z,1391988,HIGH ST,AC
N101_R252_01-00-02,2022-05-06T20:00:00Z,6272661,HIGH ST,AC
N102_R127_01-00-00,2022-05-06T20:00:00Z,755964,JAY ST-METROTEC,ACFR
N102_R127_01-00-01,2022-05-06T20:00:00Z,7524998,JAY ST-METROTEC,ACFR
N102_R127_01-00-02,2022-05-06T20:00:00Z,11758276,JAY ST-METROTEC,ACFR
N102_R127_01-00-03,2022-05-06T20:00:00Z,5661016,JAY ST-METROTEC,ACFR
N102_R127_01-00-04,2022-05-06T20:00:00Z,2042071,JAY ST-METROTEC,ACFR
N102_R127_01-00-05,2022-05-06T20:00:00Z,274152,JAY ST-METROTEC,ACFR
N102_R127_01-05-00,2022-05-06T20:00:00Z,2645,JAY ST-METROTEC,ACFR
N102_R127_01-06-00,2022-05-06T20:00:00Z,1260764,JAY ST-METROTEC,ACFR
N102_R127_01-06-01,2022-05-06T20:00:00Z,95513,JAY ST-METROTEC,ACFR
N102_R127_01-06-02,2022-05-06T20:00:00Z,6772740,JAY ST-METROTEC,ACFR
N103_R127_00-00-00,2022-05-06T20:00:00Z,1962859,JAY ST-METROTEC,ACFR
N103_R127_00-00-01,2022-05-06T20:00:00Z,1204009,JAY ST-METROTEC,ACFR
N103_R127_00-00-02,2022-05-06T20:00:00Z,897496,JAY ST-METROTEC,ACFR
N103_R127_00-00-03,2022-05-06T20:00:00Z,1237308,JAY ST-METROTEC,ACFR
N103_R127_00-00-04,2022-05-06T20:00:00Z,3167386,JAY ST-METROTEC,ACFR
N103_R127_00-00-05,2022-05-06T20:00:00Z,3246805,JAY ST-METROTEC,ACFR
N103_R127_00-00-06,2022-05-06T20:00:00Z,2996819,JAY ST-METROTEC,ACFR
N103_R127_00-00-07,2022-05-06T20:00:00Z,1954636,JAY ST-METROTEC,ACFR
N103_R127_00-02-00,2022-05-06T20:00:00Z,83115,JAY ST-METROTEC,ACFR
N103_R127_00-02-01,2022-05-06T20:00:00Z,180308,JAY ST-METROTEC,ACFR
N103_R127_00-02-02,2022-05-06T20:00:00Z,279529,JAY ST-METROTEC,ACFR
N103_R127_00-02-03,2022-05-06T20:00:00Z,2146920,JAY ST-METROTEC,ACFR
N103_R127_00-03-00,2022-05-06T20:00:00Z,398399,JAY ST-METROTEC,ACFR
N103_R127_00-06-00,2022-05-06T20:00:00Z,1578418,JAY ST-METROTEC,ACFR
N103_R127_00-06-01,2022-05-06T20:00:00Z,84077857,JAY ST-METROTEC,ACFR
N103_R127_00-06-02,2022-05-06T20:00:00Z,13318380,JAY ST-METROTEC,ACFR
N103_R127_00-06-03,2022-05-06T20:00:00Z,11298388,JAY ST-METROTEC,ACFR
N108_R217_00-00-00,2022-05-06T20:00:00Z,20101028,HOYT-SCHER,ACG
N108_R217_00-00-01,2022-05-06T20:00:00Z,6453202,HOYT-SCHER,ACG
N108_R217_00-00-02,2022-05-06T20:00:00Z,2721832,HOYT-SCHER,ACG
N108_R217_00-00-03,2022-05-06T20:00:00Z,6573574,HOYT-SCHER,ACG
N108_R217_00-00-04,2022-05-06T20:00:00Z,11641404,HOYT-SCHER,ACG
N110_R283_00-00-00,2022-05-06T21:00:00Z,36061,LAFAYETTE AV,C
N110_R283_00-00-01,2022-05-06T21:00:00Z,15998,LAFAYETTE AV,C
N110_R283_00-00-02,2022-05-06T21:00:00Z,1203991,LAFAYETTE AV,C
N110_R283_00-03-00,2022-05-06T21:00:00Z,509511,LAFAYETTE AV,C
N110_R283_00-03-01,2022-05-06T21:00:00Z,1064162,LAFAYETTE AV,C
N110_R283_00-03-02,2022-05-06T21:00:00Z,540603,LAFAYETTE AV,C
N110_R283_00-05-00,2022-05-06T21:00:00Z,2667900,LAFAYETTE AV,C
N110_R283_00-05-01,2022-05-06T21:00:00Z,5283522,LAFAYETTE AV,C
N110_R283_00-06-00,2022-05-06T21:00:00Z,1962460975,LAFAYETTE AV,C
N110_R283_00-06-01,2022-05-06T21:00:00Z,8518385,LAFAYETTE AV,C
N111_R284_00-00-00,2022-05-06T20:00:00Z,2294060,CLINTON-WASH AV,C
N111_R284_00-00-01,2022-05-06T20:00:00Z,4021674,CLINTON-WASH AV,C
N111_R284_00-00-02,2022-05-06T20:00:00Z,4043397,CLINTON-WASH AV,C
N111_R284_00-06-00,2022-05-06T20:00:00Z,2848872,CLINTON-WASH AV,C
N111_R284_00-06-01,2022-05-06T20:00:00Z,453664,CLINTON-WASH AV,C
N111_R284_00-06-02,2022-05-06T20:00:00Z,1084826,CLINTON-WASH AV,C
N112A_R284_01-00-00,2022-05-06T20:00:00Z,583033,CLINTON-WASH AV,C
N112A_R284_01-00-01,2022-05-06T20:00:00Z,733194,CLINTON-WASH AV,C
N112A_R284_01-00-02,2022-05-06T20:00:00Z,3477123,CLINTON-WASH AV,C
N112A_R284_01-06-00,2022-05-06T20:00:00Z,224503,CLINTON-WASH AV,C
N112A_R284_01-06-01,2022-05-06T20:00:00Z,151948199,CLINTON-WASH AV,C
N113_R297_00-00-00,2022-05-06T21:00:00Z,166654,FRANKLIN AV,ACS
N113_R297_00-00-01,2022-05-06T21:00:00Z,4629343,FRANKLIN AV,ACS
N113_R297_00-00-02,2022-05-06T21:00:00Z,6178197,FRANKLIN AV,ACS
N114_R297_01-00-00,2022-05-06T21:00:00Z,1750543,FRANKLIN AV,ACS
N114_R297_01-00-01,2022-05-06T21:00:00Z,712505,FRANKLIN AV,ACS
N114_R297_01-00-02,2022-05-06T21:00:00Z,2304911,FRANKLIN AV,ACS
N114_R297_01-00-03,2022-05-06T21:00:00Z,690890,FRANKLIN AV,ACS
N114_R297_01-05-00,2022-05-06T21:00:00Z,1894,FRANKLIN AV,ACS
N116_R198_00-00-00,2022-05-06T20:00:00Z,3287426,NOSTRAND AV,AC
N116_R198_00-00-01,2022-05-06T20:00:00Z,9328976,NOSTRAND AV,AC
N116_R198_00-03-00,2022-05-06T20:00:00Z,6261905,NOSTRAND AV,AC
N116_R198_00-03-01,2022-05-06T20:00:00Z,8385331,NOSTRAND AV,AC
N116_R198_00-05-00,2022-05-06T20:00:00Z,127802,NOSTRAND AV,AC
N116_R198_00-05-01,2022-05-06T20:00:00Z,20626,NOSTRAND AV,AC
N116_R198_00-05-02,2022-05-06T20:00:00Z,29589,NOSTRAND AV,AC
N116_R198_00-05-03,2022-05-06T20:00:00Z,52940,NOSTRAND AV,AC
N116_R198_00-05-04,2022-05-06T20:00:00Z,108723,NOSTRAND AV,AC
N117_R198_01-00-00,2022-05-06T20:00:00Z,13230968,NOSTRAND AV,AC
N117_R198_01-00-01,2022-05-06T20:00:00Z,1297292,NOSTRAND AV,AC
N117_R198_01-00-02,2022-05-06T20:00:00Z,1554934,NOSTRAND AV,AC
N118_R199_01-00-00,2022-05-06T20:00:00Z,213783,KINGSTON-THROOP,C
N118_R199_01-00-01,2022-05-06T20:00:00Z,67465,KINGSTON-THROOP,C
N118_R199_01-00-02,2022-05-06T20:00:00Z,1645400,KINGSTON-THROOP,C
N119_R199_00-00-00,2022-05-05T16:00:00Z,41565,KINGSTON-THROOP,C
N119_R199_00-00-01,2022-05-06T20:00:00Z,523288,KINGSTON-THROOP,C
N119_R199_00-00-02,2022-05-06T20:00:00Z,5782284,KINGSTON-THROOP,C
N120_R153_00-00-00,2022-05-06T21:00:00Z,6860959,UTICA AV,AC
N120_R153_00-00-01,2022-05-06T21:00:00Z,6425451,UTICA AV,AC
N120_R153_00-00-02,2022-05-06T21:00:00Z,15444065,UTICA AV,AC
N120_R153_00-00-03,2022-05-06T21:00:00Z,17504399,UTICA AV,AC
N120_R153_00-05-00,2022-05-06T21:00:00Z,5713,UTICA AV,AC
N120A_R153_01-00-00,2022-05-06T21:00:00Z,3675142,UTICA AV,AC
N120A_R153_01-00-01,2022-05-06T21:00:00Z,557700,UTICA AV,AC
N120A_R153_01-00-02,2022-05-06T21:00:00Z,3801483,UTICA AV,AC
N120A_R153_01-00-03,2022-05-06T21:00:00Z,5532723,UTICA AV,AC
N120A_R153_01-05-00,2022-05-06T21:00:00Z,262723,UTICA AV,AC
N120A_R153_01-06-00,2022-05-06T21:00:00Z,102910347,UTICA AV,AC
N121B_R438_00-00-00,2022-05-06T21:00:00Z,5993418,RALPH AV,C
