id,datetime,entries,station,linename,lat,lon
N417_R269_00-00-02,2022-04-29T20:00:00Z,8888294,BEDFORD-NOSTRAN,G,40.689627,-73.953522
N418_R269_01-05-00,2022-04-29T20:00:00Z,83886756,BEDFORD-NOSTRAN,G,40.689627,-73.953522
N418_R269_01-06-00,2022-04-29T20:00:00Z,87266781,BEDFORD-NOSTRAN,G,40.689627,-73.953522
N418_R269_01-06-01,2022-04-29T20:00:00Z,10244323,BEDFORD-NOSTRAN,G,40.689627,-73.953522
N419_R287_00-00-00,2022-04-29T20:00:00Z,4162344,CLASSON AV,G,40.688889,-73.95999
N419_R287_00-00-01,2022-04-29T20:00:00Z,36909822,CLASSON AV,G,40.688889,-73.95999
N419_R287_00-00-02,2022-04-29T20:00:00Z,11062972,CLASSON AV,G,40.688889,-73.95999
N420B_R317_00-00-00,2022-04-29T21:00:00Z,901264,CLINTON-WASH AV,G,40.688094,-73.966796
N420B_R317_00-00-01,2022-04-29T21:00:00Z,45345,CLINTON-WASH AV,G,40.688094,-73.966796
N420B_R317_00-03-00,2022-04-29T21:00:00Z,388643,CLINTON-WASH AV,G,40.688094,-73.966796
N420B_R317_00-03-01,2022-04-29T21:00:00Z,38225,CLINTON-WASH AV,G,40.688094,-73.966796
N420B_R317_00-06-00,2022-04-29T21:00:00Z,677354,CLINTON-WASH AV,G,40.688094,-73.966796
N420B_R317_00-06-01,2022-04-29T21:00:00Z,506072,CLINTON-WASH AV,G,40.688094,-73.966796
N420B_R317_00-06-02,2022-04-29T21:00:00Z,1061910,CLINTON-WASH AV,G,40.688094,-73.966796
N420B_R317_00-06-03,2022-04-29T21:00:00Z,2411832,CLINTON-WASH AV,G,40.688094,-73.966796
N422_R318_00-00-00,2022-04-29T20:00:00Z,6919462,FULTON ST,G,40.687119,-73.975375
N422_R318_00-00-01,2022-04-29T20:00:00Z,5863469,FULTON ST,G,40.687119,-73.975375
N422_R318_00-00-02,2022-04-29T20:00:00Z,514276,FULTON ST,G,40.687119,-73.975375
N422_R318_00-05-00,2022-04-29T20:00:00Z,327861,FULTON ST,G,40.687119,-73.975375
N422_R318_00-06-00,2022-04-29T20:00:00Z,2411275,FULTON ST,G,40.687119,-73.975375
N422_R318_00-06-01,2022-04-29T20:00:00Z,957882,FULTON ST,G,40.687119,-73.975375
N500_R020_00-00-00,2022-04-29T20:00:00Z,994033,47-50 STS ROCK,BDFM,40.758641,-73.981331
N500_R020_00-00-01,2022-04-29T20:00:00Z,20684552,47-50 STS ROCK,BDFM,40.758641,-73.981331
N500_R020_00-00-02,2022-04-29T20:00:00Z,8030065,47-50 STS ROCK,BDFM,40.758641,-73.981331
N500_R020_00-00-03,2022-04-29T20:00:00Z,360176,47-50 STS ROCK,BDFM,40.758641,-73.981331
N500_R020_00-03-00,2022-04-29T20:00:00Z,11623026,47-50 STS ROCK,BDFM,40.758641,-73.981331
N500_R020_00-03-01,2022-04-29T20:00:00Z,8208268,47-50 STS ROCK,BDFM,40.758641,-73.981331
N500_R020_00-03-02,2022-04-29T20:00:00Z,7157688,47-50 STS ROCK,BDFM,40.758641,-73.981331
N500_R020_00-03-03,2022-04-29T20:00:00Z,6815052,47-50 STS ROCK,BDFM,40.758641,-73.981331
N500_R020_00-03-04,2022-04-29T20:00:00Z,9219418,47-50 STS ROCK,BDFM,40.758641,-73.981331
N500_R020_00-03-05,2022-04-29T20:00:00Z,208358,47-50 STS ROCK,BDFM,40.758641,-73.981331
N500_R020_00-05-00,2022-04-29T20:00:00Z,266945,47-50 STS ROCK,BDFM,40.758641,-73.981331
N500_R020_00-06-00,2022-04-29T20:00:00Z,292653,47-50 STS ROCK,BDFM,40.758641,-73.981331
N500_R020_00-06-01,2022-04-29T20:00:00Z,363824,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501_R020_01-00-00,2022-04-29T20:00:00Z,7637706,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501_R020_01-00-01,2022-04-29T20:00:00Z,10900037,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501_R020_01-00-02,2022-04-29T20:00:00Z,6771056,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501_R020_01-00-03,2022-04-29T20:00:00Z,2961758,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501_R020_01-03-00,2022-04-29T20:00:00Z,12518490,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501_R020_01-03-01,2022-04-29T20:00:00Z,19062740,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501_R020_01-03-02,2022-04-29T20:00:00Z,1926074064,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501_R020_01-03-03,2022-04-29T20:00:00Z,2786252,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501_R020_01-06-00,2022-04-29T20:00:00Z,55755,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501_R020_01-06-01,2022-04-29T20:00:00Z,50836,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501A_R020_02-00-00,2022-04-29T20:00:00Z,11306818,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501A_R020_02-00-01,2022-04-29T20:00:00Z,8528438,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501A_R020_02-00-02,2022-04-29T20:00:00Z,7025521,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501A_R020_02-00-03,2022-04-29T20:00:00Z,9373025,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501A_R020_02-03-00,2022-04-29T20:00:00Z,958725,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501A_R020_02-03-01,2022-04-29T20:00:00Z,4113530,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501A_R020_02-03-02,2022-04-29T20:00:00Z,560162,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501A_R020_02-03-03,2022-04-29T20:00:00Z,5061589,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501A_R020_02-06-00,2022-04-29T20:00:00Z,4230723,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501A_R020_02-06-01,2022-04-29T20:00:00Z,425727,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501A_R020_02-06-02,2022-04-29T20:00:00Z,53477,47-50 STS ROCK,BDFM,40.758641,-73.981331
N501A_R020_02-06-03,2022-04-29T20:00:00Z,486912,47-50 STS ROCK,BDFM,40.758641,-73.981331
N502_R021_01-00-00,2022-04-29T20:00:00Z,2766813,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N502_R021_01-00-01,2022-04-29T20:00:00Z,5015338,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N502_R021_01-00-02,2022-04-29T20:00:00Z,1068029,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N502_R021_01-00-03,2022-04-29T20:00:00Z,501385,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N502_R021_01-00-04,2022-04-29T20:00:00Z,1834412813,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N502_R021_01-06-00,2022-04-29T20:00:00Z,5789435,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N503_R021_00-00-00,2022-04-29T20:00:00Z,1041120,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N503_R021_00-00-01,2022-04-29T20:00:00Z,427514,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N503_R021_00-00-02,2022-04-29T20:00:00Z,14115463,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N503_R021_00-00-03,2022-04-29T20:00:00Z,9342318,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N503_R021_00-00-04,2022-04-29T20:00:00Z,5863821,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N503_R021_00-00-05,2022-04-29T20:00:00Z,7490510,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N504_R021_02-00-00,2022-04-29T20:00:00Z,8004672,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N504_R021_02-00-01,2022-04-29T20:00:00Z,12129654,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N504_R021_02-00-02,2022-04-29T20:00:00Z,10320335,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N504_R021_02-00-03,2022-04-29T20:00:00Z,4855379,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N504_R021_02-00-04,2022-04-29T20:00:00Z,5818481,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N504_R021_02-00-05,2022-04-29T20:00:00Z,4959179,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N504_R021_02-06-00,2022-04-29T20:00:00Z,994001,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N504_R021_02-06-01,2022-04-29T20:00:00Z,235584162,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N504_R021_02-06-02,2022-04-29T20:00:00Z,6455455,42 ST-BRYANT PK,BDFM7,40.754184,-73.984591
N505_R022_02-00-00,2022-04-29T20:00:00Z,1839338,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N505_R022_02-00-01,2022-04-29T20:00:00Z,271905,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N505_R022_02-00-02,2022-04-29T20:00:00Z,8178749,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N505_R022_02-00-03,2022-04-29T20:00:00Z,9774186,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N505_R022_02-00-04,2022-04-29T20:00:00Z,2223812,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N505_R022_02-00-05,2022-04-29T20:00:00Z,510397,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N505_R022_02-00-06,2022-04-29T20:00:00Z,61901,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N505_R022_02-00-07,2022-04-29T20:00:00Z,126183,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N505_R022_02-00-08,2022-04-29T20:00:00Z,354257,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N505_R022_02-00-09,2022-04-29T20:00:00Z,4292992,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N505_R022_02-06-00,2022-04-29T20:00:00Z,1043935579,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N505_R022_02-06-01,2022-04-29T20:00:00Z,2388233,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N506_R022_00-00-00,2022-04-29T20:00:00Z,8727572,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N506_R022_00-00-01,2022-04-29T20:00:00Z,822091,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N506_R022_00-00-02,2022-04-29T20:00:00Z,5810536,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N506_R022_00-03-00,2022-04-29T20:00:00Z,1311675,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N506_R022_00-03-01,2022-04-29T20:00:00Z,2280775,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N506_R022_00-03-02,2022-04-29T20:00:00Z,894397,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N506_R022_00-03-03,2022-04-29T20:00:00Z,1996050,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N506_R022_00-03-04,2022-04-29T20:00:00Z,717511,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N506_R022_00-05-00,2022-04-29T20:00:00Z,167785,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N506_R022_00-05-01,2022-04-29T20:00:00Z,5802949,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N506_R022_00-05-02,2022-04-29T20:00:00Z,3444541,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N506_R022_00-05-03,2022-04-29T20:00:00Z,1253421885,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N506_R022_00-05-04,2022-04-29T20:00:00Z,565683,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N506_R022_00-05-05,2022-04-29T20:00:00Z,2967650,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N506_R022_00-06-00,2022-04-29T20:00:00Z,552552302,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N507_R023_00-00-00,2022-04-29T20:00:00Z,505605,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N507_R023_00-00-01,2022-04-29T20:00:00Z,2365417,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N507_R023_00-00-02,2022-04-29T20:00:00Z,2026759,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N507_R023_00-00-03,2022-04-29T20:00:00Z,34582,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N507_R023_00-03-00,2022-04-29T20:00:00Z,77494,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N507_R023_00-03-01,2022-04-29T20:00:00Z,3296393,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N507_R023_00-03-02,2022-04-29T20:00:00Z,4727820,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N507_R023_00-03-03,2022-04-29T20:00:00Z,2706704,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N507_R023_00-03-04,2022-04-29T20:00:00Z,563063,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N507_R023_00-03-05,2022-04-29T20:00:00Z,26827420,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N507_R023_00-03-06,2022-04-29T20:00:00Z,1706753,34 ST-HERALD SQ,BDFMNQRW,40.7497894,-73.98777189
N508_R453_00-00-00,2022-04-29T20:00:00Z,238880621,23 ST,FM,40.74295432,-73.992765
N508_R453_00-00-01,2022-04-29T20:00:00Z,675853844,23 ST,FM,40.74295432,-73.992765
N508_R453_00-00-02,2022-04-29T20:00:00Z,1824167619,23 ST,FM,40.74295432,-73.992765
N508_R453_00-00-03,2022-04-29T20:00:00Z,340006131,23 ST,FM,40.74295432,-73.992765
N508_R453_00-00-04,2022-04-29T20:00:00Z,68554,23 ST,FM,40.74295432,-73.992765
N508_R453_00-00-05,2022-04-29T20:00:00Z,874358,23 ST,FM,40.74295432,-73.992765
N509_R203_00-00-00,2022-04-29T20:00:00Z,307621,23 ST,FM,40.74295432,-73.992765
N509_R203_00-00-01,2022-04-29T20:00:00Z,708351,23 ST,FM,40.74295432,-73.992765
N509_R203_00-00-02,2022-04-29T20:00:00Z,1103608,23 ST,FM,40.74295432,-73.992765
N509_R203_00-00-03,2022-04-29T20:00:00Z,1510803,23 ST,FM,40.74295432,-73.992765
N509_R203_00-00-04,2022-04-29T20:00:00Z,9052011,23 ST,FM,40.74295432,-73.992765
N509_R203_00-00-05,2022-04-29T20:00:00Z,1221687,23 ST,FM,40.74295432,-73.992765
N510_R163_02-00-00,2022-04-29T20:00:00Z,184881,14 ST,FLM123,40.738228,-73.996209
N510_R163_02-00-01,2022-04-29T20:00:00Z,430771,14 ST,FLM123,40.738228,-73.996209
N510_R163_02-00-02,2022-04-29T20:00:00Z,120449,14 ST,FLM123,40.738228,-73.996209
N510_R163_02-06-00,2022-04-29T20:00:00Z,7585916,14 ST,FLM123,40.738228,-73.996209
N510_R163_02-06-01,2022-04-29T20:00:00Z,207613,14 ST,FLM123,40.738228,-73.996209
N511_R163_03-00-00,2022-04-29T20:00:00Z,205187,14 ST,FLM123,40.738228,-73.996209
N511_R163_03-00-01,2022-04-29T20:00:00Z,161696,14 ST,FLM123,40.738228,-73.996209
N511_R163_03-00-02,2022-04-29T20:00:00Z,176646,14 ST,FLM123,40.738228,-73.996209
N511_R163_03-06-00,2022-04-29T20:00:00Z,2724039,14 ST,FLM123,40.738228,-73.996209
N511_R163_03-06-01,2022-04-29T20:00:00Z,793102,14 ST,FLM123,40.738228,-73.996209
N512_R163_00-00-00,2022-04-29T20:00:00Z,3822809,14 ST,FLM123,40.738228,-73.996209
N512_R163_00-00-01,2022-04-29T20:00:00Z,151178,14 ST,FLM123,40.738228,-73.996209
N512_R163_00-00-02,2022-04-29T20:00:00Z,3049416,14 ST,FLM123,40.738228,-73.996209
N512_R163_00-00-03,2022-04-29T20:00:00Z,165380,14 ST,FLM123,40.738228,-73.996209
N512_R163_00-00-04,2022-04-29T20:00:00Z,491886,14 ST,FLM123,40.738228,-73.996209
N513_R163_04-00-00,2022-04-29T20:00:00Z,1273117,14 ST,FLM123,40.738228,-73.996209
N513_R163_04-00-01,2022-04-29T20:00:00Z,41980,14 ST,FLM123,40.738228,-73.996209
N513_R163_04-00-02,2022-04-29T20:00:00Z,4644909,14 ST,FLM123,40.738228,-73.996209
N513_R163_04-00-03,2022-04-29T20:00:00Z,593924,14 ST,FLM123,40.738228,-73.996209
N513_R163_04-03-00,2022-04-29T20:00:00Z,156065,14 ST,FLM123,40.738228,-73.996209
N513_R163_04-05-00,2022-04-29T20:00:00Z,393678,14 ST,FLM123,40.738228,-73.996209
N519_R461_00-00-00,2022-04-29T21:00:00Z,117832,B'WAY-LAFAYETTE,BDFQ6,40.725297,-73.996204
N519_R461_00-00-01,2022-04-29T21:00:00Z,864757,B'WAY-LAFAYETTE,BDFQ6,40.725297,-73.996204
N519_R461_00-00-02,2022-04-29T21:00:00Z,765064,B'WAY-LAFAYETTE,BDFQ6,40.725297,-73.996204
N519_R461_00-03-00,2022-04-29T21:00:00Z,9185271,B'WAY-LAFAYETTE,BDFQ6,40.725297,-73.996204
N519_R461_00-03-01,2022-04-29T21:00:00Z,19053336,B'WAY-LAFAYETTE,BDFQ6,40.725297,-73.996204
N519_R461_00-03-02,2022-04-29T21:00:00Z,7073717,B'WAY-LAFAYETTE,BDFQ6,40.725297,-73.996204
N519_R461_00-03-03,2022-04-29T21:00:00Z,388572,B'WAY-LAFAYETTE,BDFQ6,40.725297,-73.996204
N519A_R461_01-00-00,2022-04-29T21:00:00Z,1124837,B'WAY-LAFAYETTE,BDFQ6,40.725297,-73.996204
N519A_R461_01-00-01,2022-04-29T21:00:00Z,41628,B'WAY-LAFAYETTE,BDFQ6,40.725297,-73.996204
N519A_R461_01-00-02,2022-04-29T21:00:00Z,62283,B'WAY-LAFAYETTE,BDFQ6,40.725297,-73.996204
N519A_R461_01-01-00,2022-04-29T21:00:00Z,646424,B'WAY-LAFAYETTE,BDFQ6,40.725297,-73.996204
N519A_R461_01-01-01,2022-04-29T21:00:00Z,2036490,B'WAY-LAFAYETTE,BDFQ6,40.725297,-73.996204
N519A_R461_01-01-02,2022-04-29T21:00:00Z,494438,B'WAY-LAFAYETTE,BDFQ6,40.725297,-73.996204
N519A_R461_01-01-03,2022-04-29T21:00:00Z,4255323,B'WAY-LAFAYETTE,BDFQ6,40.725297,-73.996204
N519A_R461_01-05-00,2022-04-29T21:00:00Z,6299,B'WAY-LAFAYETTE,BDFQ6,40.725297,-73.996204
N519A_R461_01-05-02,2022-04-29T21:00:00Z,1928602809,B'WAY-LAFAYETTE,BDFQ6,40.725297,-73.996204
N519A_R461_01-06-00,2022-04-29T21:00:00Z,758170,B'WAY-LAFAYETTE,BDFQ6,40.725297,-73.996204
N519A_R461_01-06-01,2022-04-29T21:00:00Z,3139114,B'WAY-LAFAYETTE,BDFQ6,40.725297,-73.996204
N520_R240_00-00-00,2022-04-29T20:00:00Z,21272385,GRAND ST,BD,40.718267,-73.993753
N520_R240_00-00-01,2022-04-29T20:00:00Z,2941266,GRAND ST,BD,40.718267,-73.993753
N520_R240_00-00-02,2022-04-29T20:00:00Z,487509,GRAND ST,BD,40.718267,-73.993753
N520_R240_00-00-03,2022-04-29T20:00:00Z,5258044,GRAND ST,BD,40.718267,-73.993753
N520_R240_00-00-04,2022-04-29T20:00:00Z,19065646,GRAND ST,BD,40.718267,-73.993753
N520_R240_00-00-05,2022-04-29T20:00:00Z,11166052,GRAND ST,BD,40.718267,-73.993753
N520_R240_00-00-06,2022-04-29T20:00:00Z,9917164,GRAND ST,BD,40.718267,-73.993753
N520_R240_00-00-07,2022-04-29T20:00:00Z,1507414,GRAND ST,BD,40.718267,-73.993753
N521_R300_01-00-00,2022-04-29T20:00:00Z,9549705,2 AV,F,40.72340167,-73.989938
N521_R300_01-00-01,2022-04-29T20:00:00Z,5043166,2 AV,F,40.72340167,-73.989938
N521_R300_01-00-02,2022-04-29T20:00:00Z,8093062,2 AV,F,40.72340167,-73.989938
N521_R300_01-06-00,2022-04-29T20:00:00Z,546280,2 AV,F,40.72340167,-73.989938
N521_R300_01-06-01,2022-04-29T20:00:00Z,67437342,2 AV,F,40.72340167,-73.989938
N521_R300_01-06-02,2022-04-29T20:00:00Z,273635,2 AV,F,40.72340167,-73.989938
N523_R300_00-00-00,2022-04-29T20:00:00Z,19381805,2 AV,F,40.72340167,-73.989938
N523_R300_00-00-01,2022-04-29T20:00:00Z,7293600,2 AV,F,40.72340167,-73.989938
N523_R300_00-00-02,2022-04-29T20:00:00Z,14256237,2 AV,F,40.72340167,-73.989938
N523_R300_00-00-03,2022-04-29T20:00:00Z,8513209,2 AV,F,40.72340167,-73.989938
N525_R142_01-00-00,2022-04-29T21:00:00Z,824267,DELANCEY/ESSEX,FJMZ,40.71868074,-73.98807807
N525_R142_01-00-01,2022-04-29T21:00:00Z,489582,DELANCEY/ESSEX,FJMZ,40.71868074,-73.98807807
N525_R142_01-00-02,2022-04-29T21:00:00Z,8904200,DELANCEY/ESSEX,FJMZ,40.71868074,-73.98807807
N525_R142_01-00-03,2022-04-29T21:00:00Z,5400108,DELANCEY/ESSEX,FJMZ,40.71868074,-73.98807807
N525_R142_01-00-04,2022-04-29T21:00:00Z,14457055,DELANCEY/ESSEX,FJMZ,40.71868074,-73.98807807
N526_R142_02-00-00,2022-04-29T21:00:00Z,7472,DELANCEY/ESSEX,FJMZ,40.71868074,-73.98807807
N526_R142_02-00-01,2022-04-29T21:00:00Z,3914314,DELANCEY/ESSEX,FJMZ,40.71868074,-73.98807807
N526_R142_02-00-02,2022-04-29T21:00:00Z,2241860,DELANCEY/ESSEX,FJMZ,40.71868074,-73.98807807
N526_R142_02-00-03,2022-04-29T21:00:00Z,1799178,DELANCEY/ESSEX,FJMZ,40.71868074,-73.98807807
N526_R142_02-00-04,2022-04-29T21:00:00Z,345534,DELANCEY/ESSEX,FJMZ,40.71868074,-73.98807807
N526_R142_02-06-00,2022-04-29T21:00:00Z,389808,DELANCEY/ESSEX,FJMZ,40.71868074,-73.98807807
N526_R142_02-06-01,2022-04-29T21:00:00Z,1446128,DELANCEY/ESSEX,FJMZ,40.71868074,-73.98807807
N528_R257_01-00-00,2022-04-29T20:00:00Z,160371,EAST BROADWAY,F,40.713855,-73.990177
N528_R257_01-00-01,2022-04-29T20:00:00Z,1598472,EAST BROADWAY,F,40.713855,-73.990177
N528_R257_01-00-02,2022-04-29T20:00:00Z,6914178,EAST BROADWAY,F,40.713855,-73.990177
N528_R257_01-00-03,2022-04-29T20:00:00Z,8093769,EAST BROADWAY,F,40.713855,-73.990177
N528_R257_01-05-00,2022-04-29T20:00:00Z,591044,EAST BROADWAY,F,40.713855,-73.990177
N528_R257_01-05-01,2022-04-29T20:00:00Z,327680,EAST BROADWAY,F,40.713855,-73.990177
N528_R257_01-06-00,2022-04-29T20:00:00Z,101289366,EAST BROADWAY,F,40.713855,-73.990177
N528_R257_01-06-01,2022-04-29T20:00:00Z,432200,EAST BROADWAY,F,40.713855,-73.990177
N529_R257_00-00-00,2022-04-29T20:00:00Z,41309,EAST BROADWAY,F,40.713855,-73.990177
N529_R257_00-00-01,2022-04-29T20:00:00Z,2718635,EAST BROADWAY,F,40.713855,-73.990177
N529_R257_00-00-02,2022-04-29T20:00:00Z,10449047,EAST BROADWAY,F,40.713855,-73.990177
N530_R301_00-00-00,2022-04-29T21:00:00Z,605099,YORK ST,F,40.69974267,-73.986885
N530_R301_00-00-01,2022-04-29T21:00:00Z,17397930,YORK ST,F,40.69974267,-73.986885
N530_R301_00-00-02,2022-04-29T21:00:00Z,13154779,YORK ST,F,40.69974267,-73.986885
N531_R129_01-00-00,2022-04-29T21:00:00Z,912461,BERGEN ST,FG,40.68611055,-73.9907565
N531_R129_01-00-01,2022-04-29T21:00:00Z,3081806,BERGEN ST,FG,40.68611055,-73.9907565
N531_R129_01-00-02,2022-04-29T21:00:00Z,2061984,BERGEN ST,FG,40.68611055,-73.9907565
N531_R129_01-06-00,2022-04-29T21:00:00Z,98848,BERGEN ST,FG,40.68611055,-73.9907565
N531_R129_01-06-01,2022-04-29T21:00:00Z,651630,BERGEN ST,FG,40.68611055,-73.9907565
N532_R129_00-00-00,2022-04-29T21:00:00Z,8599090,BERGEN ST,FG,40.68611055,-73.9907565
N532_R129_00-00-01,2022-04-29T21:00:00Z,11822571,BERGEN ST,FG,40.68611055,-73.9907565
N532_R129_00-00-02,2022-04-29T21:00:00Z,1647511,BERGEN ST,FG,40.68611055,-73.9907565
N533_R129_02-00-00,2022-04-29T21:00:00Z,197317,BERGEN ST,FG,40.68611055,-73.9907565
N533_R129_02-00-01,2022-04-29T21:00:00Z,316637,BERGEN ST,FG,40.68611055,-73.9907565
N533_R129_02-00-02,2022-04-29T21:00:00Z,373376,BERGEN ST,FG,40.68611055,-73.9907565
N533_R129_02-03-00,2022-04-29T21:00:00Z,131727,BERGEN ST,FG,40.68611055,-73.9907565
N533_R129_02-03-01,2022-04-29T21:00:00Z,72267,BERGEN ST,FG,40.68611055,-73.9907565
N534_R220_01-00-00,2022-04-29T20:00:00Z,176840,CARROLL ST,FG,40.68027335,-73.99494698
N534_R220_01-00-01,2022-04-29T20:00:00Z,415011179,CARROLL ST,FG,40.68027335,-73.99494698
N534_R220_01-00-02,2022-04-29T20:00:00Z,2043394141,CARROLL ST,FG,40.68027335,-73.99494698
N534_R220_01-06-00,2022-04-29T20:00:00Z,151640648,CARROLL ST,FG,40.68027335,-73.99494698
N534_R220_01-06-01,2022-04-29T20:00:00Z,627761,CARROLL ST,FG,40.68027335,-73.99494698
N535_R220_00-00-00,2022-04-29T20:00:00Z,5977462,CARROLL ST,FG,40.68027335,-73.99494698
N535_R220_00-00-01,2022-04-29T20:00:00Z,4667843,CARROLL ST,FG,40.68027335,-73.99494698
N535_R220_00-00-02,2022-04-29T20:00:00Z,18079037,CARROLL ST,FG,40.68027335,-73.99494698
N535_R220_00-03-00,2022-04-29T20:00:00Z,1444339,CARROLL ST,FG,40.68027335,-73.99494698
N535_R220_00-03-01,2022-04-29T20:00:00Z,3941123,CARROLL ST,FG,40.68027335,-73.99494698
N535_R220_00-06-00,2022-04-29T20:00:00Z,3449993,CARROLL ST,FG,40.68027335,-73.99494698
N536_R270_00-00-00,2022-04-29T20:00:00Z,386410,SMITH-9 ST,FG,40.67364106,-73.99589173
N536_R270_00-00-01,2022-04-29T20:00:00Z,843277,SMITH-9 ST,FG,40.67364106,-73.99589173
N536_R270_00-00-02,2022-04-29T20:00:00Z,8087015,SMITH-9 ST,FG,40.67364106,-73.99589173
N536_R270_00-00-03,2022-04-29T20:00:00Z,1442675,SMITH-9 ST,FG,40.67364106,-73.99589173
N536_R270_00-05-00,2022-04-29T20:00:00Z,1252,SMITH-9 ST,FG,40.67364106,-73.99589173
N537_R258_00-00-00,2022-04-29T20:00:00Z,7775651,4 AV-9 ST,DFGMNR,40.67084667,-73.988302
N537_R258_00-00-01,2022-04-29T20:00:00Z,1130262,4 AV-9 ST,DFGMNR,40.67084667,-73.988302
N537_R258_00-03-00,2022-04-29T20:00:00Z,7651190,4 AV-9 ST,DFGMNR,40.67084667,-73.988302
